jid,split,target,target_key_used,filename,formula,n_atoms,elements,unique_elements,has_O,has_N,is_oxide,is_nitride,is_oxynitride
JVASP-104780,train,-0.44953,formation_energy_peratom,POSCAR-JVASP-104780.vasp,Ba2CdN2,5,Ba;Ba;Cd;N;N,Ba;Cd;N,False,True,False,True,False
JVASP-101862,train,0.00956,formation_energy_peratom,POSCAR-JVASP-101862.vasp,H12C14SN2,58,H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;S;S;N;N;N;N,C;H;N;S,False,True,False,True,False
JVASP-101195,train,0.04651,formation_energy_peratom,POSCAR-JVASP-101195.vasp,Fe4N,5,Fe;Fe;Fe;Fe;N,Fe;N,False,True,False,True,False
JVASP-103487,train,-1.73084,formation_energy_peratom,POSCAR-JVASP-103487.vasp,ErUN2,4,Er;U;N;N,Er;N;U,False,True,False,True,False
JVASP-22687,train,-0.80494,formation_energy_peratom,POSCAR-JVASP-22687.vasp,Sr2HN,4,Sr;Sr;H;N,H;N;Sr,False,True,False,True,False
JVASP-104109,train,0.05725,formation_energy_peratom,POSCAR-JVASP-104109.vasp,H3C5N,36,H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;N;N;N;N,C;H;N,False,True,False,True,False
JVASP-103805,train,0.07048,formation_energy_peratom,POSCAR-JVASP-103805.vasp,H5C6S2N,28,H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;C;C;S;S;S;S;N;N,C;H;N;S,False,True,False,True,False
JVASP-102321,train,-1.53128,formation_energy_peratom,POSCAR-JVASP-102321.vasp,TiVN2,4,Ti;V;N;N,N;Ti;V,False,True,False,True,False
JVASP-101092,train,-1.48594,formation_energy_peratom,POSCAR-JVASP-101092.vasp,TiNbN2,4,Ti;Nb;N;N,N;Nb;Ti,False,True,False,True,False
JVASP-52904,train,-0.38263,formation_energy_peratom,POSCAR-JVASP-52904.vasp,PHN2,16,P;P;P;P;H;H;H;H;N;N;N;N;N;N;N;N,H;N;P,False,True,False,True,False
JVASP-19896,train,-1.13291,formation_energy_peratom,POSCAR-JVASP-19896.vasp,VN,2,V;N,N;V,False,True,False,True,False
JVASP-103806,train,0.05975,formation_energy_peratom,POSCAR-JVASP-103806.vasp,H6C5SN2,28,H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;S;S;N;N;N;N,C;H;N;S,False,True,False,True,False
JVASP-102819,train,-0.57889,formation_energy_peratom,POSCAR-JVASP-102819.vasp,Ba2RuN2,5,Ba;Ba;Ru;N;N,Ba;N;Ru,False,True,False,True,False
JVASP-103736,train,-0.43112,formation_energy_peratom,POSCAR-JVASP-103736.vasp,Mg2CdN2,5,Mg;Mg;Cd;N;N,Cd;Mg;N,False,True,False,True,False
JVASP-102823,train,-0.28887,formation_energy_peratom,POSCAR-JVASP-102823.vasp,NaSrN,6,Na;Na;Sr;Sr;N;N,N;Na;Sr,False,True,False,True,False
JVASP-3477,train,-0.94344,formation_energy_peratom,POSCAR-JVASP-3477.vasp,Nd3InN,5,Nd;Nd;Nd;In;N,In;N;Nd,False,True,False,True,False
JVASP-21557,train,-1.05346,formation_energy_peratom,POSCAR-JVASP-21557.vasp,Ca4CN4,36,Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;C;C;C;C;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N,C;Ca;N,False,True,False,True,False
JVASP-13894,train,0.13515,formation_energy_peratom,POSCAR-JVASP-13894.vasp,FePb2C6N6,15,Fe;Pb;Pb;C;C;C;C;C;C;N;N;N;N;N;N,C;Fe;N;Pb,False,True,False,True,False
JVASP-103808,train,0.03749,formation_energy_peratom,POSCAR-JVASP-103808.vasp,H5C3SN,20,H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;S;S;N;N,C;H;N;S,False,True,False,True,False
JVASP-2466,train,-1.04169,formation_energy_peratom,POSCAR-JVASP-2466.vasp,CaMg2N2,5,Ca;Mg;Mg;N;N,Ca;Mg;N,False,True,False,True,False
JVASP-103737,train,-0.4407,formation_energy_peratom,POSCAR-JVASP-103737.vasp,CaGe2N2,5,Ca;Ge;Ge;N;N,Ca;Ge;N,False,True,False,True,False
JVASP-102826,train,-0.62912,formation_energy_peratom,POSCAR-JVASP-102826.vasp,Sr2CN2,10,Sr;Sr;Sr;Sr;C;C;N;N;N;N,C;N;Sr,False,True,False,True,False
JVASP-103738,train,-1.10324,formation_energy_peratom,POSCAR-JVASP-103738.vasp,HfMnN2,4,Hf;Mn;N;N,Hf;Mn;N,False,True,False,True,False
JVASP-103809,train,-0.05473,formation_energy_peratom,POSCAR-JVASP-103809.vasp,H3CN,20,H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;N;N;N;N,C;H;N,False,True,False,True,False
JVASP-105356,train,-0.81902,formation_energy_peratom,POSCAR-JVASP-105356.vasp,V2CN,4,V;V;C;N,C;N;V,False,True,False,True,False
JVASP-101814,train,-0.06227,formation_energy_peratom,POSCAR-JVASP-101814.vasp,H5C3SN,20,H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;S;S;N;N,C;H;N;S,False,True,False,True,False
JVASP-102827,train,-0.17011,formation_energy_peratom,POSCAR-JVASP-102827.vasp,Mn2CuN2,10,Mn;Mn;Mn;Mn;Cu;Cu;N;N;N;N,Cu;Mn;N,False,True,False,True,False
JVASP-54955,train,0.16612,formation_energy_peratom,POSCAR-JVASP-54955.vasp,KMnAg3C6N6,17,K;Mn;Ag;Ag;Ag;C;C;C;C;C;C;N;N;N;N;N;N,Ag;C;K;Mn;N,False,True,False,True,False
JVASP-4131,train,-1.94019,formation_energy_peratom,POSCAR-JVASP-4131.vasp,Tb4Se3N2,9,Tb;Tb;Tb;Tb;Se;Se;Se;N;N,N;Se;Tb,False,True,False,True,False
JVASP-2094,train,-1.82375,formation_energy_peratom,POSCAR-JVASP-2094.vasp,Th3N4,7,Th;Th;Th;N;N;N;N,N;Th,False,True,False,True,False
JVASP-2949,train,-0.60553,formation_energy_peratom,POSCAR-JVASP-2949.vasp,Ba2ZnN2,5,Ba;Ba;Zn;N;N,Ba;N;Zn,False,True,False,True,False
JVASP-4134,train,-1.31651,formation_energy_peratom,POSCAR-JVASP-4134.vasp,Ca3BN3,7,Ca;Ca;Ca;B;N;N;N,B;Ca;N,False,True,False,True,False
JVASP-13157,train,-1.82767,formation_energy_peratom,POSCAR-JVASP-13157.vasp,Pr4Se3N2,18,Pr;Pr;Pr;Pr;Pr;Pr;Pr;Pr;Se;Se;Se;Se;Se;Se;N;N;N;N,N;Pr;Se,False,True,False,True,False
JVASP-107504,train,-0.07766,formation_energy_peratom,POSCAR-JVASP-107504.vasp,Fe3CoN,5,Fe;Fe;Fe;Co;N,Co;Fe;N,False,True,False,True,False
JVASP-102776,train,-0.24911,formation_energy_peratom,POSCAR-JVASP-102776.vasp,Cr6C3N,10,Cr;Cr;Cr;Cr;Cr;Cr;C;C;C;N,C;Cr;N,False,True,False,True,False
JVASP-16135,train,-1.42575,formation_energy_peratom,POSCAR-JVASP-16135.vasp,Ce2CrN3,6,Ce;Ce;Cr;N;N;N,Ce;Cr;N,False,True,False,True,False
JVASP-52905,train,-0.38291,formation_energy_peratom,POSCAR-JVASP-52905.vasp,RbH2N,8,Rb;Rb;H;H;H;H;N;N,H;N;Rb,False,True,False,True,False
JVASP-104746,train,-1.60148,formation_energy_peratom,POSCAR-JVASP-104746.vasp,CeUN2,4,Ce;U;N;N,Ce;N;U,False,True,False,True,False
JVASP-18805,train,-1.38024,formation_energy_peratom,POSCAR-JVASP-18805.vasp,LiUN2,8,Li;Li;U;U;N;N;N;N,Li;N;U,False,True,False,True,False
JVASP-103696,train,-0.40735,formation_energy_peratom,POSCAR-JVASP-103696.vasp,Mo2CN,4,Mo;Mo;C;N,C;Mo;N,False,True,False,True,False
JVASP-2586,train,-1.97825,formation_energy_peratom,POSCAR-JVASP-2586.vasp,Th2TeN2,5,Th;Th;Te;N;N,N;Te;Th,False,True,False,True,False
JVASP-104748,train,-1.67037,formation_energy_peratom,POSCAR-JVASP-104748.vasp,CeNdN2,4,Ce;Nd;N;N,Ce;N;Nd,False,True,False,True,False
JVASP-18461,train,-1.62375,formation_energy_peratom,POSCAR-JVASP-18461.vasp,UBrN,6,U;U;Br;Br;N;N,Br;N;U,False,True,False,True,False
JVASP-14279,train,-0.24683,formation_energy_peratom,POSCAR-JVASP-14279.vasp,Mn3N2,5,Mn;Mn;Mn;N;N,Mn;N,False,True,False,True,False
JVASP-32151,train,-0.58891,formation_energy_peratom,POSCAR-JVASP-32151.vasp,H6PbCNCl3,12,H;H;H;H;H;H;Pb;C;N;Cl;Cl;Cl,C;Cl;H;N;Pb,False,True,False,True,False
JVASP-107571,train,-1.58717,formation_energy_peratom,POSCAR-JVASP-107571.vasp,CeU4N5,10,Ce;U;U;U;U;N;N;N;N;N,Ce;N;U,False,True,False,True,False
JVASP-104970,train,-0.65574,formation_energy_peratom,POSCAR-JVASP-104970.vasp,BaSrN,3,Ba;Sr;N,Ba;N;Sr,False,True,False,True,False
JVASP-105531,train,-1.0618,formation_energy_peratom,POSCAR-JVASP-105531.vasp,CeThCN,4,Ce;Th;C;N,C;Ce;N;Th,False,True,False,True,False
JVASP-14094,train,0.3972,formation_energy_peratom,POSCAR-JVASP-14094.vasp,OsN2,6,Os;Os;N;N;N;N,N;Os,False,True,False,True,False
JVASP-14174,train,-0.36032,formation_energy_peratom,POSCAR-JVASP-14174.vasp,Cr2GaN,8,Cr;Cr;Cr;Cr;Ga;Ga;N;N,Cr;Ga;N,False,True,False,True,False
JVASP-104647,train,0.04007,formation_energy_peratom,POSCAR-JVASP-104647.vasp,Co4N,5,Co;Co;Co;Co;N,Co;N,False,True,False,True,False
JVASP-105095,train,-0.64337,formation_energy_peratom,POSCAR-JVASP-105095.vasp,Sr4N3,7,Sr;Sr;Sr;Sr;N;N;N,N;Sr,False,True,False,True,False
JVASP-106697,train,-2.01655,formation_energy_peratom,POSCAR-JVASP-106697.vasp,YScN2,4,Y;Sc;N;N,N;Sc;Y,False,True,False,True,False
JVASP-1555,train,-0.40311,formation_energy_peratom,POSCAR-JVASP-1555.vasp,LiZnN,3,Li;Zn;N,Li;N;Zn,False,True,False,True,False
JVASP-102675,train,-1.2024,formation_energy_peratom,POSCAR-JVASP-102675.vasp,TaTiCN,4,Ta;Ti;C;N,C;N;Ta;Ti,False,True,False,True,False
JVASP-2598,train,-2.79107,formation_energy_peratom,POSCAR-JVASP-2598.vasp,Mg3NF3,7,Mg;Mg;Mg;N;F;F;F,F;Mg;N,False,True,False,True,False
JVASP-106860,train,-1.56399,formation_energy_peratom,POSCAR-JVASP-106860.vasp,YAlN2,8,Y;Y;Al;Al;N;N;N;N,Al;N;Y,False,True,False,True,False
JVASP-104163,train,0.05346,formation_energy_peratom,POSCAR-JVASP-104163.vasp,H9C11SN,44,H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;S;S;N;N,C;H;N;S,False,True,False,True,False
JVASP-15588,train,-1.47952,formation_energy_peratom,POSCAR-JVASP-15588.vasp,U2TeN2,5,U;U;Te;N;N,N;Te;U,False,True,False,True,False
JVASP-106862,train,-0.14408,formation_energy_peratom,POSCAR-JVASP-106862.vasp,Mn2CoN2,5,Mn;Mn;Co;N;N,Co;Mn;N,False,True,False,True,False
JVASP-104761,train,-0.91115,formation_energy_peratom,POSCAR-JVASP-104761.vasp,AlSiCN,4,Al;Si;C;N,Al;C;N;Si,False,True,False,True,False
JVASP-18531,train,-1.46973,formation_energy_peratom,POSCAR-JVASP-18531.vasp,Nd3B2N4,9,Nd;Nd;Nd;B;B;N;N;N;N,B;N;Nd,False,True,False,True,False
JVASP-105312,train,-1.08386,formation_energy_peratom,POSCAR-JVASP-105312.vasp,Ce3SnN,5,Ce;Ce;Ce;Sn;N,Ce;N;Sn,False,True,False,True,False
JVASP-107255,train,-0.08165,formation_energy_peratom,POSCAR-JVASP-107255.vasp,Mn3AuN,5,Mn;Mn;Mn;Au;N,Au;Mn;N,False,True,False,True,False
JVASP-49350,train,-1.07291,formation_energy_peratom,POSCAR-JVASP-49350.vasp,Ca6MnN5,24,Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Mn;Mn;N;N;N;N;N;N;N;N;N;N,Ca;Mn;N,False,True,False,True,False
JVASP-15632,train,-1.76025,formation_energy_peratom,POSCAR-JVASP-15632.vasp,U2SN2,5,U;U;S;N;N,N;S;U,False,True,False,True,False
JVASP-107581,train,-0.68293,formation_energy_peratom,POSCAR-JVASP-107581.vasp,Sr2RuN2,5,Sr;Sr;Ru;N;N,N;Ru;Sr,False,True,False,True,False
JVASP-104657,train,-1.09177,formation_energy_peratom,POSCAR-JVASP-104657.vasp,Sm3SnN,5,Sm;Sm;Sm;Sn;N,N;Sm;Sn,False,True,False,True,False
JVASP-107582,train,-0.20393,formation_energy_peratom,POSCAR-JVASP-107582.vasp,In4S3N2,9,In;In;In;In;S;S;S;N;N,In;N;S,False,True,False,True,False
JVASP-104981,train,-1.66633,formation_energy_peratom,POSCAR-JVASP-104981.vasp,Zr4BN3,8,Zr;Zr;Zr;Zr;B;N;N;N,B;N;Zr,False,True,False,True,False
JVASP-16036,train,-1.41598,formation_energy_peratom,POSCAR-JVASP-16036.vasp,Ti2N,6,Ti;Ti;Ti;Ti;N;N,N;Ti,False,True,False,True,False
JVASP-2388,train,-1.2532,formation_energy_peratom,POSCAR-JVASP-2388.vasp,BaCeN2,8,Ba;Ba;Ce;Ce;N;N;N;N,Ba;Ce;N,False,True,False,True,False
JVASP-107583,train,-0.37924,formation_energy_peratom,POSCAR-JVASP-107583.vasp,BaMn2N2,10,Ba;Ba;Mn;Mn;Mn;Mn;N;N;N;N,Ba;Mn;N,False,True,False,True,False
JVASP-107085,train,-1.11658,formation_energy_peratom,POSCAR-JVASP-107085.vasp,TaV3N4,8,Ta;V;V;V;N;N;N;N,N;Ta;V,False,True,False,True,False
JVASP-1681,train,-1.61983,formation_energy_peratom,POSCAR-JVASP-1681.vasp,SrHfN2,4,Sr;Hf;N;N,Hf;N;Sr,False,True,False,True,False
JVASP-104766,train,-1.11182,formation_energy_peratom,POSCAR-JVASP-104766.vasp,AlGaN2,4,Al;Ga;N;N,Al;Ga;N,False,True,False,True,False
JVASP-103832,train,0.07821,formation_energy_peratom,POSCAR-JVASP-103832.vasp,H7C9S2N,38,H;H;H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;S;S;S;S;N;N,C;H;N;S,False,True,False,True,False
JVASP-16015,train,-0.2044,formation_energy_peratom,POSCAR-JVASP-16015.vasp,W3N4,7,W;W;W;N;N;N;N,N;W,False,True,False,True,False
JVASP-104934,train,-1.6293,formation_energy_peratom,POSCAR-JVASP-104934.vasp,PuUN2,4,Pu;U;N;N,N;Pu;U,False,True,False,True,False
JVASP-104167,train,-0.00042,formation_energy_peratom,POSCAR-JVASP-104167.vasp,H8C7N2,34,H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;C;C;C;C;N;N;N;N,C;H;N,False,True,False,True,False
JVASP-107086,train,-0.43273,formation_energy_peratom,POSCAR-JVASP-107086.vasp,VCoN2,8,V;V;Co;Co;N;N;N;N,Co;N;V,False,True,False,True,False
JVASP-16168,train,-0.86544,formation_energy_peratom,POSCAR-JVASP-16168.vasp,TaMoN,6,Ta;Ta;Mo;Mo;N;N,Mo;N;Ta,False,True,False,True,False
JVASP-19051,train,-0.95178,formation_energy_peratom,POSCAR-JVASP-19051.vasp,Li6WN4,22,Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;W;W;N;N;N;N;N;N;N;N,Li;N;W,False,True,False,True,False
JVASP-103837,train,0.09528,formation_energy_peratom,POSCAR-JVASP-103837.vasp,H7C11S2N,21,H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;C;S;S;N,C;H;N;S,False,True,False,True,False
JVASP-1522,train,-0.88866,formation_energy_peratom,POSCAR-JVASP-1522.vasp,NaNbN2,4,Na;Nb;N;N,N;Na;Nb,False,True,False,True,False
JVASP-107032,train,-0.60126,formation_energy_peratom,POSCAR-JVASP-107032.vasp,Sr4N3,7,Sr;Sr;Sr;Sr;N;N;N,N;Sr,False,True,False,True,False
JVASP-15729,train,-0.25295,formation_energy_peratom,POSCAR-JVASP-15729.vasp,Mn3PtN,5,Mn;Mn;Mn;Pt;N,Mn;N;Pt,False,True,False,True,False
JVASP-14159,train,-1.19929,formation_energy_peratom,POSCAR-JVASP-14159.vasp,Zr2AlN,8,Zr;Zr;Zr;Zr;Al;Al;N;N,Al;N;Zr,False,True,False,True,False
JVASP-103840,train,0.08812,formation_energy_peratom,POSCAR-JVASP-103840.vasp,H4C5S2N2,26,H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;S;S;S;S;N;N;N;N,C;H;N;S,False,True,False,True,False
JVASP-105560,train,-0.54764,formation_energy_peratom,POSCAR-JVASP-105560.vasp,AlCoN2,8,Al;Al;Co;Co;N;N;N;N,Al;Co;N,False,True,False,True,False
JVASP-104169,train,0.0522,formation_energy_peratom,POSCAR-JVASP-104169.vasp,H7C6SN,30,H;H;H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;C;C;S;S;N;N,C;H;N;S,False,True,False,True,False
JVASP-105563,train,-0.51475,formation_energy_peratom,POSCAR-JVASP-105563.vasp,CaCuN,3,Ca;Cu;N,Ca;Cu;N,False,True,False,True,False
JVASP-57967,train,0.13671,formation_energy_peratom,POSCAR-JVASP-57967.vasp,Zn2CoN2,10,Zn;Zn;Zn;Zn;Co;Co;N;N;N;N,Co;N;Zn,False,True,False,True,False
JVASP-2979,train,-1.58273,formation_energy_peratom,POSCAR-JVASP-2979.vasp,SrTiN2,8,Sr;Sr;Ti;Ti;N;N;N;N,N;Sr;Ti,False,True,False,True,False
JVASP-105564,train,-0.60278,formation_energy_peratom,POSCAR-JVASP-105564.vasp,Ca2PbN2,10,Ca;Ca;Ca;Ca;Pb;Pb;N;N;N;N,Ca;N;Pb,False,True,False,True,False
JVASP-15131,train,-1.64096,formation_energy_peratom,POSCAR-JVASP-15131.vasp,U2SeN2,5,U;U;Se;N;N,N;Se;U,False,True,False,True,False
JVASP-14175,train,-0.01643,formation_energy_peratom,POSCAR-JVASP-14175.vasp,MgC4N6,22,Mg;Mg;C;C;C;C;C;C;C;C;N;N;N;N;N;N;N;N;N;N;N;N,C;Mg;N,False,True,False,True,False
JVASP-105565,train,-0.51129,formation_energy_peratom,POSCAR-JVASP-105565.vasp,LiMnN2,8,Li;Li;Mn;Mn;N;N;N;N,Li;Mn;N,False,True,False,True,False
JVASP-13084,train,-0.83755,formation_energy_peratom,POSCAR-JVASP-13084.vasp,LiMgN,12,Li;Li;Li;Li;Mg;Mg;Mg;Mg;N;N;N;N,Li;Mg;N,False,True,False,True,False
JVASP-2628,train,-1.09191,formation_energy_peratom,POSCAR-JVASP-2628.vasp,Sr3SbN,5,Sr;Sr;Sr;Sb;N,N;Sb;Sr,False,True,False,True,False
JVASP-105566,train,-0.43504,formation_energy_peratom,POSCAR-JVASP-105566.vasp,LiGeN,6,Li;Li;Ge;Ge;N;N,Ge;Li;N,False,True,False,True,False
JVASP-2631,train,-2.10521,formation_energy_peratom,POSCAR-JVASP-2631.vasp,Th2SeN2,5,Th;Th;Se;N;N,N;Se;Th,False,True,False,True,False
JVASP-13086,train,-0.15063,formation_energy_peratom,POSCAR-JVASP-13086.vasp,SiC2N4,14,Si;Si;C;C;C;C;N;N;N;N;N;N;N;N,C;N;Si,False,True,False,True,False
JVASP-16929,train,1.21847,formation_energy_peratom,POSCAR-JVASP-16929.vasp,BiN,2,Bi;N,Bi;N,False,True,False,True,False
JVASP-105567,train,-0.49952,formation_energy_peratom,POSCAR-JVASP-105567.vasp,VFeN2,8,V;V;Fe;Fe;N;N;N;N,Fe;N;V,False,True,False,True,False
JVASP-2634,train,-2.19983,formation_energy_peratom,POSCAR-JVASP-2634.vasp,Th2SN2,5,Th;Th;S;N;N,N;S;Th,False,True,False,True,False
JVASP-29452,train,0.34077,formation_energy_peratom,POSCAR-JVASP-29452.vasp,CuS4BrN4,40,Cu;Cu;Cu;Cu;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;Br;Br;Br;Br;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N,Br;Cu;N;S,False,True,False,True,False
JVASP-107373,train,-0.05467,formation_energy_peratom,POSCAR-JVASP-107373.vasp,LiSbN2,8,Li;Li;Sb;Sb;N;N;N;N,Li;N;Sb,False,True,False,True,False
JVASP-29317,train,0.18068,formation_energy_peratom,POSCAR-JVASP-29317.vasp,ZnC2N2,10,Zn;Zn;C;C;C;C;N;N;N;N,C;N;Zn,False,True,False,True,False
JVASP-15429,train,-1.19929,formation_energy_peratom,POSCAR-JVASP-15429.vasp,Zr2AlN,8,Zr;Zr;Zr;Zr;Al;Al;N;N,Al;N;Zr,False,True,False,True,False
JVASP-107374,train,-0.35181,formation_energy_peratom,POSCAR-JVASP-107374.vasp,SrFe2N2,5,Sr;Fe;Fe;N;N,Fe;N;Sr,False,True,False,True,False
JVASP-105568,train,-0.37896,formation_energy_peratom,POSCAR-JVASP-105568.vasp,Mn4S3N2,9,Mn;Mn;Mn;Mn;S;S;S;N;N,Mn;N;S,False,True,False,True,False
JVASP-107375,train,0.26518,formation_energy_peratom,POSCAR-JVASP-107375.vasp,ZnPb2N2,5,Zn;Pb;Pb;N;N,N;Pb;Zn,False,True,False,True,False
JVASP-7844,train,-1.62907,formation_energy_peratom,POSCAR-JVASP-7844.vasp,AlN,2,Al;N,Al;N,False,True,False,True,False
JVASP-19090,train,-2.11569,formation_energy_peratom,POSCAR-JVASP-19090.vasp,Sm3S3N,28,Sm;Sm;Sm;Sm;Sm;Sm;Sm;Sm;Sm;Sm;Sm;Sm;S;S;S;S;S;S;S;S;S;S;S;S;N;N;N;N,N;S;Sm,False,True,False,True,False
JVASP-107377,train,-0.2433,formation_energy_peratom,POSCAR-JVASP-107377.vasp,Li2RhN2,5,Li;Li;Rh;N;N,Li;N;Rh,False,True,False,True,False
JVASP-49385,train,-1.01431,formation_energy_peratom,POSCAR-JVASP-49385.vasp,Ca6GaN5,24,Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ga;Ga;N;N;N;N;N;N;N;N;N;N,Ca;Ga;N,False,True,False,True,False
JVASP-49387,train,-1.40709,formation_energy_peratom,POSCAR-JVASP-49387.vasp,Ca2VN3,24,Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;V;V;V;V;N;N;N;N;N;N;N;N;N;N;N;N,Ca;N;V,False,True,False,True,False
JVASP-107379,train,-0.74339,formation_energy_peratom,POSCAR-JVASP-107379.vasp,Ca2CdN2,5,Ca;Ca;Cd;N;N,Ca;Cd;N,False,True,False,True,False
JVASP-107381,train,0.15219,formation_energy_peratom,POSCAR-JVASP-107381.vasp,InCo2N2,5,In;Co;Co;N;N,Co;In;N,False,True,False,True,False
JVASP-51448,train,0.92094,formation_energy_peratom,POSCAR-JVASP-51448.vasp,Nd3GaN,5,Nd;Nd;Nd;Ga;N,Ga;N;Nd,False,True,False,True,False
JVASP-8800,train,-0.57753,formation_energy_peratom,POSCAR-JVASP-8800.vasp,H4NCl,6,H;H;H;H;N;Cl,Cl;H;N,False,True,False,True,False
JVASP-107498,train,0.06481,formation_energy_peratom,POSCAR-JVASP-107498.vasp,Cu3PdN,5,Cu;Cu;Cu;Pd;N,Cu;N;Pd,False,True,False,True,False
JVASP-2742,train,-3.0561,formation_energy_peratom,POSCAR-JVASP-2742.vasp,ThNF,6,Th;Th;N;N;F;F,F;N;Th,False,True,False,True,False
JVASP-3090,train,-1.55128,formation_energy_peratom,POSCAR-JVASP-3090.vasp,BaHfN2,8,Ba;Ba;Hf;Hf;N;N;N;N,Ba;Hf;N,False,True,False,True,False
JVASP-8014,train,-0.94327,formation_energy_peratom,POSCAR-JVASP-8014.vasp,Ca2N,3,Ca;Ca;N,Ca;N,False,True,False,True,False
JVASP-2871,train,-0.91439,formation_energy_peratom,POSCAR-JVASP-2871.vasp,Ca2ZnN2,5,Ca;Ca;Zn;N;N,Ca;N;Zn,False,True,False,True,False
JVASP-8802,train,-0.39004,formation_energy_peratom,POSCAR-JVASP-8802.vasp,H4IN,6,H;H;H;H;I;N,H;I;N,False,True,False,True,False
JVASP-8030,train,-2.0329,formation_energy_peratom,POSCAR-JVASP-8030.vasp,Sm4S3N2,9,Sm;Sm;Sm;Sm;S;S;S;N;N,N;S;Sm,False,True,False,True,False
JVASP-8180,train,-1.97059,formation_energy_peratom,POSCAR-JVASP-8180.vasp,HoN,2,Ho;N,Ho;N,False,True,False,True,False
JVASP-8273,train,0.11897,formation_energy_peratom,POSCAR-JVASP-8273.vasp,CaCu2N2,5,Ca;Cu;Cu;N;N,Ca;Cu;N,False,True,False,True,False
JVASP-8682,train,0.34585,formation_energy_peratom,POSCAR-JVASP-8682.vasp,AuCN,3,Au;C;N,Au;C;N,False,True,False,True,False
JVASP-13364,train,-1.21979,formation_energy_peratom,POSCAR-JVASP-13364.vasp,Li5NCl2,16,Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;N;N;Cl;Cl;Cl;Cl,Cl;Li;N,False,True,False,True,False
JVASP-4047,train,-1.0182,formation_energy_peratom,POSCAR-JVASP-4047.vasp,Li4NCl,6,Li;Li;Li;Li;N;Cl,Cl;Li;N,False,True,False,True,False
JVASP-7772,train,-1.66914,formation_energy_peratom,POSCAR-JVASP-7772.vasp,YN,2,Y;N,N;Y,False,True,False,True,False
JVASP-8274,train,0.04033,formation_energy_peratom,POSCAR-JVASP-8274.vasp,MgCr2N2,5,Mg;Cr;Cr;N;N,Cr;Mg;N,False,True,False,True,False
JVASP-29547,train,0.35404,formation_energy_peratom,POSCAR-JVASP-29547.vasp,HgB2C8N8,19,Hg;B;B;C;C;C;C;C;C;C;C;N;N;N;N;N;N;N;N,B;C;Hg;N,False,True,False,True,False
JVASP-8805,train,-0.54193,formation_energy_peratom,POSCAR-JVASP-8805.vasp,Li2HN,4,Li;Li;H;N,H;Li;N,False,True,False,True,False
JVASP-8276,train,-0.01754,formation_energy_peratom,POSCAR-JVASP-8276.vasp,MgMn2N2,5,Mg;Mn;Mn;N;N,Mg;Mn;N,False,True,False,True,False
JVASP-18817,train,0.51018,formation_energy_peratom,POSCAR-JVASP-18817.vasp,Ca3SbN,5,Ca;Ca;Ca;Sb;N,Ca;N;Sb,False,True,False,True,False
JVASP-7896,train,0.23335,formation_energy_peratom,POSCAR-JVASP-7896.vasp,Cu3N,4,Cu;Cu;Cu;N,Cu;N,False,True,False,True,False
JVASP-7775,train,-0.94783,formation_energy_peratom,POSCAR-JVASP-7775.vasp,Ca3N2,5,Ca;Ca;Ca;N;N,Ca;N,False,True,False,True,False
JVASP-8277,train,-0.56304,formation_energy_peratom,POSCAR-JVASP-8277.vasp,MgV2N2,5,Mg;V;V;N;N,Mg;N;V,False,True,False,True,False
