embedding_source,run_name,n_neighbors,min_dist,random_state,standardized_before_umap,pre_reduction,metric,standardization_scope,umap_transform_mode,subset_name,material_id,family,split,formula,target_formation_energy_peratom,pretrained_prediction,absolute_error,error_group,umap1,umap2,embedding_npz_path,embedding_npz_key,embedding_row_index,embedding_dim,layer_name,module_path,filename,structure_path,source_manifest,n_atoms,is_oxide,is_nitride,is_oxynitride
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-222,oxide,train,MoO2,-1.9591,-1.959056615829468,4.338417053229016e-05,,12.644372940063477,6.696513652801514,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1031,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-222.vasp,data_shared/oxide/structures/POSCAR-JVASP-222.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-37620,oxide,train,SmPuO3,-2.80639,-2.795981168746948,0.0104088312530516,,12.454351425170898,9.363518714904785,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1032,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-37620.vasp,data_shared/oxide/structures/POSCAR-JVASP-37620.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-36714,oxide,train,P2O5,-1.37652,-1.3711881637573242,0.0053318362426757,,12.592302322387695,6.0741472244262695,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1033,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-36714.vasp,data_shared/oxide/structures/POSCAR-JVASP-36714.vasp,data_shared/oxide/manifests/pool.csv,7,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-36818,oxide,train,AgPdO2,-0.45547,-0.449002206325531,0.0064677936744689,,10.550760269165039,4.628362655639648,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1034,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-36818.vasp,data_shared/oxide/structures/POSCAR-JVASP-36818.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-35171,oxide,train,Li8N3O,-0.69192,-0.686686635017395,0.0052333649826049,,3.780484199523926,7.182950496673584,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1035,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-35171.vasp,data_shared/oxide/structures/POSCAR-JVASP-35171.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,True
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-33682,oxide,train,BrClO,0.16055,0.1692980080842971,0.0087480080842971,,9.804234504699707,4.383138179779053,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1036,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-33682.vasp,data_shared/oxide/structures/POSCAR-JVASP-33682.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-32393,oxide,train,RuC4O4F6,-1.3026,-1.296351432800293,0.006248567199707,,8.849942207336426,3.5241711139678955,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1037,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-32393.vasp,data_shared/oxide/structures/POSCAR-JVASP-32393.vasp,data_shared/oxide/manifests/pool.csv,30,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-33364,oxide,train,H7SN2O4,-0.79784,-0.7994798421859741,0.0016398421859741,,9.561742782592773,2.517343282699585,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1038,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-33364.vasp,data_shared/oxide/structures/POSCAR-JVASP-33364.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,True
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-39359,oxide,train,PaBO3,-2.05352,-2.0530261993408203,0.0004938006591794,,10.637185096740723,7.591284275054932,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1039,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-39359.vasp,data_shared/oxide/structures/POSCAR-JVASP-39359.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-30504,oxide,train,HAuO2,-0.42267,-0.4171488881111145,0.0055211118888854,,10.260196685791016,4.61651086807251,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1040,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-30504.vasp,data_shared/oxide/structures/POSCAR-JVASP-30504.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-40678,oxide,train,Li2MnSnP2O8,-2.14678,-2.143963575363159,0.0028164246368409,,12.940991401672363,5.389587879180908,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1041,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-40678.vasp,data_shared/oxide/structures/POSCAR-JVASP-40678.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-40679,oxide,train,Mn11ZnO16,-1.57264,-1.568192720413208,0.004447279586792,,11.99935531616211,3.687812089920044,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1042,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-40679.vasp,data_shared/oxide/structures/POSCAR-JVASP-40679.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-29438,oxide,train,Te2SO7,-1.2042,-1.205169677734375,0.000969677734375,,10.817915916442871,4.961536407470703,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1043,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-29438.vasp,data_shared/oxide/structures/POSCAR-JVASP-29438.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-38299,oxide,train,RbPdO3,-0.55221,-0.5397214293479919,0.012488570652008,,10.583161354064941,4.3599629402160645,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1044,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-38299.vasp,data_shared/oxide/structures/POSCAR-JVASP-38299.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-36824,oxide,train,CuO2F,-0.77028,-0.7660343647003174,0.0042456352996825,,10.023568153381348,4.533386707305908,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1045,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-36824.vasp,data_shared/oxide/structures/POSCAR-JVASP-36824.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-37627,oxide,train,TbKO3,-2.06889,-2.0636892318725586,0.0052007681274415,,11.075461387634277,8.655817031860352,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1046,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-37627.vasp,data_shared/oxide/structures/POSCAR-JVASP-37627.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-31826,oxide,train,CrSiH12O6F6,-1.58754,-1.584857702255249,0.0026822977447509,,9.963638305664062,2.3009560108184814,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1047,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-31826.vasp,data_shared/oxide/structures/POSCAR-JVASP-31826.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-36826,oxide,train,AgBrO2,-0.12982,-0.1285978406667709,0.001222159333229,,9.940044403076172,4.506865501403809,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1048,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-36826.vasp,data_shared/oxide/structures/POSCAR-JVASP-36826.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-33425,oxide,train,PH6N3O,-0.59402,-0.5968738198280334,0.0028538198280334,,8.331404685974121,1.7304041385650635,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1049,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-33425.vasp,data_shared/oxide/structures/POSCAR-JVASP-33425.vasp,data_shared/oxide/manifests/pool.csv,44,True,False,True
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-32531,oxide,train,TlHCO2,-0.92554,-0.9240772128105164,0.0014627871894836,,9.105751991271973,2.5807950496673584,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1050,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-32531.vasp,data_shared/oxide/structures/POSCAR-JVASP-32531.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-30112,oxide,train,ZrCd2H12O6F8,-1.79236,-1.784617900848389,0.0077420991516112,,9.940637588500977,2.230187177658081,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1051,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-30112.vasp,data_shared/oxide/structures/POSCAR-JVASP-30112.vasp,data_shared/oxide/manifests/pool.csv,58,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-37767,oxide,train,SrAs2O6,-1.87229,-1.8706259727478027,0.0016640272521972,,11.344066619873047,7.046193599700928,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1052,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-37767.vasp,data_shared/oxide/structures/POSCAR-JVASP-37767.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-30404,oxide,train,TiGeO3,-2.4477,-2.448533296585083,0.0008332965850827,,12.145162582397461,7.112391948699951,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1053,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-30404.vasp,data_shared/oxide/structures/POSCAR-JVASP-30404.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-36786,oxide,train,AgHgO2,-0.19934,-0.199252039194107,8.796080589293376e-05,,10.23195743560791,4.829639434814453,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1054,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-36786.vasp,data_shared/oxide/structures/POSCAR-JVASP-36786.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-38618,oxide,train,PrBiO3,-1.67479,-1.6662204265594482,0.0085695734405517,,10.489714622497559,7.099102973937988,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1055,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-38618.vasp,data_shared/oxide/structures/POSCAR-JVASP-38618.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-38624,oxide,train,NiAsO3,-0.45777,-0.4553330242633819,0.002436975736618,,10.895581245422363,4.817603588104248,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1056,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-38624.vasp,data_shared/oxide/structures/POSCAR-JVASP-38624.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-30774,oxide,train,BiSbO5,-0.90809,-0.8991130590438843,0.0089769409561156,,10.708481788635254,5.309151649475098,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1057,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-30774.vasp,data_shared/oxide/structures/POSCAR-JVASP-30774.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-39640,oxide,train,Sr2MgUO6,-3.33641,-3.338040351867676,0.0016303518676759,,12.05760383605957,9.280442237854004,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1058,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-39640.vasp,data_shared/oxide/structures/POSCAR-JVASP-39640.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-36792,oxide,train,AgPtO2,-0.46076,-0.4583945572376251,0.0023654427623748,,10.544833183288574,4.63867712020874,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1059,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-36792.vasp,data_shared/oxide/structures/POSCAR-JVASP-36792.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-40659,oxide,train,Li4Mn3NbP4O16,-2.16448,-2.174379825592041,0.0098998255920408,,13.00207233428955,5.452828407287598,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1060,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-40659.vasp,data_shared/oxide/structures/POSCAR-JVASP-40659.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-33719,oxide,train,PH6NO2,-0.7893,-0.7935092449188232,0.0042092449188232,,9.479303359985352,2.42047381401062,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1061,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-33719.vasp,data_shared/oxide/structures/POSCAR-JVASP-33719.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,True
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-29300,oxide,train,CuH2O2,-0.80851,-0.8023878335952759,0.006122166404724,,9.81373119354248,2.572359800338745,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1062,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-29300.vasp,data_shared/oxide/structures/POSCAR-JVASP-29300.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-35185,oxide,train,Rb8PO3,-0.83751,-0.8380986452102661,0.0005886452102661,,13.378843307495117,4.2106242179870605,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1063,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-35185.vasp,data_shared/oxide/structures/POSCAR-JVASP-35185.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-38950,oxide,train,YbMgO3,-2.23227,-2.2400379180908203,0.0077679180908201,,10.923949241638184,8.541988372802734,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1064,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-38950.vasp,data_shared/oxide/structures/POSCAR-JVASP-38950.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-29727,oxide,train,FePH5CO4,-0.95882,-0.9532594680786132,0.0055605319213867,,9.848520278930664,2.6558761596679688,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1065,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-29727.vasp,data_shared/oxide/structures/POSCAR-JVASP-29727.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-32420,oxide,train,SbPO2F6,-2.30429,-2.3082470893859863,0.0039570893859863,,14.407541275024414,6.897006988525391,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1066,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-32420.vasp,data_shared/oxide/structures/POSCAR-JVASP-32420.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-30230,oxide,train,Co5SbO12,-1.06126,-1.05239737033844,0.0088626296615601,,12.463866233825684,3.11810564994812,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1067,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-30230.vasp,data_shared/oxide/structures/POSCAR-JVASP-30230.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-29310,oxide,train,CeP3H8O7,-1.41488,-1.4281257390975952,0.0132457390975953,,10.203737258911133,2.9867613315582275,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1068,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-29310.vasp,data_shared/oxide/structures/POSCAR-JVASP-29310.vasp,data_shared/oxide/manifests/pool.csv,38,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-30232,oxide,train,VC2O6,-1.59171,-1.5935338735580444,0.0018238735580444,,9.346149444580078,3.273364543914795,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1069,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-30232.vasp,data_shared/oxide/structures/POSCAR-JVASP-30232.vasp,data_shared/oxide/manifests/pool.csv,9,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-40664,oxide,train,Li6VO3F3,-2.54098,-2.5458123683929443,0.0048323683929445,,14.857495307922363,4.341119289398193,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1070,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-40664.vasp,data_shared/oxide/structures/POSCAR-JVASP-40664.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-36799,oxide,train,PbAuO2,-0.70099,-0.6970669031143188,0.0039230968856811,,10.312823295593262,5.049938201904297,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1071,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-36799.vasp,data_shared/oxide/structures/POSCAR-JVASP-36799.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-40667,oxide,train,V3Co5O16,-1.62708,-1.6235668659210205,0.0035131340789795,,12.222358703613281,4.601960182189941,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1072,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-40667.vasp,data_shared/oxide/structures/POSCAR-JVASP-40667.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-36855,oxide,train,VCuO2,-1.7435,-1.7437173128128052,0.0002173128128051,,13.465653419494629,6.307760715484619,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1073,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-36855.vasp,data_shared/oxide/structures/POSCAR-JVASP-36855.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-36858,oxide,train,Ca3TiNiO6,-2.82213,-2.825054168701172,0.0029241687011718,,11.375816345214844,8.640036582946777,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1074,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-36858.vasp,data_shared/oxide/structures/POSCAR-JVASP-36858.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-4301,oxide,train,P2O3,-1.60119,-1.5883643627166748,0.012825637283325,,12.781458854675293,6.2544121742248535,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1075,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-4301.vasp,data_shared/oxide/structures/POSCAR-JVASP-4301.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-45174,oxide,train,Li5Fe2Cu3O10,-1.52392,-1.5213990211486816,0.0025209788513183,,14.034173965454102,3.3441920280456543,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1076,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-45174.vasp,data_shared/oxide/structures/POSCAR-JVASP-45174.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-47067,oxide,train,LiMnPO4,-2.17501,-2.175879955291748,0.0008699552917481,,12.90178108215332,5.383925437927246,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1077,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-47067.vasp,data_shared/oxide/structures/POSCAR-JVASP-47067.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-45849,oxide,train,LiCoPO4,-1.90851,-1.910505771636963,0.0019957716369629,,13.104201316833496,5.625845909118652,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1078,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-45849.vasp,data_shared/oxide/structures/POSCAR-JVASP-45849.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-46794,oxide,train,LiMnO2,-1.99998,-1.9896552562713623,0.0103247437286377,,14.30263900756836,3.7561683654785156,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1079,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-46794.vasp,data_shared/oxide/structures/POSCAR-JVASP-46794.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-46956,oxide,train,Li3V3CrO8,-2.33996,-2.343149185180664,0.003189185180664,,14.441678047180176,5.5994486808776855,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1080,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-46956.vasp,data_shared/oxide/structures/POSCAR-JVASP-46956.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-46736,oxide,train,LiCo2P2O8,-1.81119,-1.8152382373809817,0.0040482373809813,,13.026714324951172,5.6303229331970215,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1081,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-46736.vasp,data_shared/oxide/structures/POSCAR-JVASP-46736.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
last_alignn_pool,balanced_pool_set,15,0.1,42,True,none,euclidean,run_input,fit_transform,balanced_pool_set,JVASP-37464,oxide,train,Sr3SiO5,-3.19579,-3.201585292816162,0.0057952928161619,,12.201017379760742,8.71942138671875,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,last_alignn_pool,1082,256,alignn_layers.3,model.alignn_layers[3],POSCAR-JVASP-37464.vasp,data_shared/oxide/structures/POSCAR-JVASP-37464.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
