subset_name,subset_order,structure_id,material_id,family,split,formula,target_formation_energy_peratom,pretrained_prediction,absolute_error,embedding_available,embedding_npz_path,embedding_row_index,embedding_sources,embedding_source_count,filename,structure_path,source_manifest,source_row_index,n_atoms,is_oxide,is_nitride,is_oxynitride,selection_role,sampling_seed,sampled,sample_pool_size,sample_size,sample_draw_rank
oxide_reference_pool,2936,JVASP-50381,JVASP-50381,oxide,train,Tb3NbO7,-3.52459,,,False,,,,0,POSCAR-JVASP-50381.vasp,data_shared/oxide/structures/POSCAR-JVASP-50381.vasp,data_shared/oxide/manifests/pool.csv,2936,22,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2937,JVASP-50009,JVASP-50009,oxide,train,La2Pt2O7,-2.13993,,,False,,,,0,POSCAR-JVASP-50009.vasp,data_shared/oxide/structures/POSCAR-JVASP-50009.vasp,data_shared/oxide/manifests/pool.csv,2937,22,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2938,JVASP-104729,JVASP-104729,oxide,train,Li2CoNiO4,-1.59143,,,False,,,,0,POSCAR-JVASP-104729.vasp,data_shared/oxide/structures/POSCAR-JVASP-104729.vasp,data_shared/oxide/manifests/pool.csv,2938,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2939,JVASP-43891,JVASP-43891,oxide,train,Li2VO2F,-2.61428,,,False,,,,0,POSCAR-JVASP-43891.vasp,data_shared/oxide/structures/POSCAR-JVASP-43891.vasp,data_shared/oxide/manifests/pool.csv,2939,12,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2940,JVASP-105270,JVASP-105270,oxide,train,YbPdO3,-1.53352,,,False,,,,0,POSCAR-JVASP-105270.vasp,data_shared/oxide/structures/POSCAR-JVASP-105270.vasp,data_shared/oxide/manifests/pool.csv,2940,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2941,JVASP-103874,JVASP-103874,oxide,train,SnH10C10O4,-0.34581,,,False,,,,0,POSCAR-JVASP-103874.vasp,data_shared/oxide/structures/POSCAR-JVASP-103874.vasp,data_shared/oxide/manifests/pool.csv,2941,25,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2942,JVASP-234,JVASP-234,oxide,train,NiO2,-0.81827,,,False,,,,0,POSCAR-JVASP-234.vasp,data_shared/oxide/structures/POSCAR-JVASP-234.vasp,data_shared/oxide/manifests/pool.csv,2942,6,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2943,JVASP-101954,JVASP-101954,oxide,train,CdH8C6O4,-0.52353,,,False,,,,0,POSCAR-JVASP-101954.vasp,data_shared/oxide/structures/POSCAR-JVASP-101954.vasp,data_shared/oxide/manifests/pool.csv,2943,19,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2944,JVASP-104542,JVASP-104542,oxide,train,Na2O,-1.35957,,,False,,,,0,POSCAR-JVASP-104542.vasp,data_shared/oxide/structures/POSCAR-JVASP-104542.vasp,data_shared/oxide/manifests/pool.csv,2944,9,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2945,JVASP-101869,JVASP-101869,oxide,train,SnH18C10O4,-0.33584,,,False,,,,0,POSCAR-JVASP-101869.vasp,data_shared/oxide/structures/POSCAR-JVASP-101869.vasp,data_shared/oxide/manifests/pool.csv,2945,33,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2946,JVASP-16909,JVASP-16909,oxide,train,AlMoO3,-1.60141,,,False,,,,0,POSCAR-JVASP-16909.vasp,data_shared/oxide/structures/POSCAR-JVASP-16909.vasp,data_shared/oxide/manifests/pool.csv,2946,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2947,JVASP-101916,JVASP-101916,oxide,train,ZnH12C8O4,-0.45311,,,False,,,,0,POSCAR-JVASP-101916.vasp,data_shared/oxide/structures/POSCAR-JVASP-101916.vasp,data_shared/oxide/manifests/pool.csv,2947,25,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2948,JVASP-1600,JVASP-1600,oxide,train,KYO2,-3.04584,,,False,,,,0,POSCAR-JVASP-1600.vasp,data_shared/oxide/structures/POSCAR-JVASP-1600.vasp,data_shared/oxide/manifests/pool.csv,2948,4,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2949,JVASP-4122,JVASP-4122,oxide,train,YAgO2,-2.4864,,,False,,,,0,POSCAR-JVASP-4122.vasp,data_shared/oxide/structures/POSCAR-JVASP-4122.vasp,data_shared/oxide/manifests/pool.csv,2949,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2950,JVASP-105355,JVASP-105355,oxide,train,TmPaO4,-4.03754,,,False,,,,0,POSCAR-JVASP-105355.vasp,data_shared/oxide/structures/POSCAR-JVASP-105355.vasp,data_shared/oxide/manifests/pool.csv,2950,6,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2951,JVASP-105272,JVASP-105272,oxide,train,TlTcO3,-1.34526,,,False,,,,0,POSCAR-JVASP-105272.vasp,data_shared/oxide/structures/POSCAR-JVASP-105272.vasp,data_shared/oxide/manifests/pool.csv,2951,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2952,JVASP-1237,JVASP-1237,oxide,train,SrTiO3,-3.41872,,,False,,,,0,POSCAR-JVASP-1237.vasp,data_shared/oxide/structures/POSCAR-JVASP-1237.vasp,data_shared/oxide/manifests/pool.csv,2952,10,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2953,JVASP-50882,JVASP-50882,oxide,train,YTmO3,-3.81822,,,False,,,,0,POSCAR-JVASP-50882.vasp,data_shared/oxide/structures/POSCAR-JVASP-50882.vasp,data_shared/oxide/manifests/pool.csv,2953,20,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2954,JVASP-105589,JVASP-105589,oxide,train,Li2MnCoO4,-1.782,,,False,,,,0,POSCAR-JVASP-105589.vasp,data_shared/oxide/structures/POSCAR-JVASP-105589.vasp,data_shared/oxide/manifests/pool.csv,2954,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2955,JVASP-103875,JVASP-103875,oxide,train,SnH2C2O6,-1.16212,,,False,,,,0,POSCAR-JVASP-103875.vasp,data_shared/oxide/structures/POSCAR-JVASP-103875.vasp,data_shared/oxide/manifests/pool.csv,2955,11,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2956,JVASP-43024,JVASP-43024,oxide,train,MnNbO4,-2.26843,,,False,,,,0,POSCAR-JVASP-43024.vasp,data_shared/oxide/structures/POSCAR-JVASP-43024.vasp,data_shared/oxide/manifests/pool.csv,2956,6,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2957,JVASP-103988,JVASP-103988,oxide,train,CdH20C12O4,-0.32749,,,False,,,,0,POSCAR-JVASP-103988.vasp,data_shared/oxide/structures/POSCAR-JVASP-103988.vasp,data_shared/oxide/manifests/pool.csv,2957,37,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2958,JVASP-48543,JVASP-48543,oxide,train,LiCo5O5F,-1.11031,,,False,,,,0,POSCAR-JVASP-48543.vasp,data_shared/oxide/structures/POSCAR-JVASP-48543.vasp,data_shared/oxide/manifests/pool.csv,2958,12,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2959,JVASP-104114,JVASP-104114,oxide,train,H2C5S2O2,-0.04804,,,False,,,,0,POSCAR-JVASP-104114.vasp,data_shared/oxide/structures/POSCAR-JVASP-104114.vasp,data_shared/oxide/manifests/pool.csv,2959,22,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2960,JVASP-101871,JVASP-101871,oxide,train,SnH26C14O4,-0.27779,,,False,,,,0,POSCAR-JVASP-101871.vasp,data_shared/oxide/structures/POSCAR-JVASP-101871.vasp,data_shared/oxide/manifests/pool.csv,2960,45,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2961,JVASP-106893,JVASP-106893,oxide,train,RbFeO2,-1.5764,,,False,,,,0,POSCAR-JVASP-106893.vasp,data_shared/oxide/structures/POSCAR-JVASP-106893.vasp,data_shared/oxide/manifests/pool.csv,2961,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2962,JVASP-101813,JVASP-101813,oxide,train,H4C3O2,-0.47311,,,False,,,,0,POSCAR-JVASP-101813.vasp,data_shared/oxide/structures/POSCAR-JVASP-101813.vasp,data_shared/oxide/manifests/pool.csv,2962,18,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2963,JVASP-106783,JVASP-106783,oxide,train,LuGaCoO4,-2.33513,,,False,,,,0,POSCAR-JVASP-106783.vasp,data_shared/oxide/structures/POSCAR-JVASP-106783.vasp,data_shared/oxide/manifests/pool.csv,2963,7,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2964,JVASP-2574,JVASP-2574,oxide,train,RbCuO2,-1.13576,,,False,,,,0,POSCAR-JVASP-2574.vasp,data_shared/oxide/structures/POSCAR-JVASP-2574.vasp,data_shared/oxide/manifests/pool.csv,2964,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2965,JVASP-105590,JVASP-105590,oxide,train,VBO4,-2.43358,,,False,,,,0,POSCAR-JVASP-105590.vasp,data_shared/oxide/structures/POSCAR-JVASP-105590.vasp,data_shared/oxide/manifests/pool.csv,2965,6,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2966,JVASP-15416,JVASP-15416,oxide,train,Sr2RuO4,-2.36198,,,False,,,,0,POSCAR-JVASP-15416.vasp,data_shared/oxide/structures/POSCAR-JVASP-15416.vasp,data_shared/oxide/manifests/pool.csv,2966,7,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2967,JVASP-104791,JVASP-104791,oxide,train,TiCrO4,-2.59482,,,False,,,,0,POSCAR-JVASP-104791.vasp,data_shared/oxide/structures/POSCAR-JVASP-104791.vasp,data_shared/oxide/manifests/pool.csv,2967,6,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2968,JVASP-13148,JVASP-13148,oxide,train,Sr4Ti3O10,-3.38498,,,False,,,,0,POSCAR-JVASP-13148.vasp,data_shared/oxide/structures/POSCAR-JVASP-13148.vasp,data_shared/oxide/manifests/pool.csv,2968,17,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2969,JVASP-107385,JVASP-107385,oxide,train,CrO2,-1.90518,,,False,,,,0,POSCAR-JVASP-107385.vasp,data_shared/oxide/structures/POSCAR-JVASP-107385.vasp,data_shared/oxide/manifests/pool.csv,2969,3,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2970,JVASP-2577,JVASP-2577,oxide,train,RbAuO2,-0.91262,,,False,,,,0,POSCAR-JVASP-2577.vasp,data_shared/oxide/structures/POSCAR-JVASP-2577.vasp,data_shared/oxide/manifests/pool.csv,2970,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2971,JVASP-16002,JVASP-16002,oxide,train,LaTiO3,-3.45319,,,False,,,,0,POSCAR-JVASP-16002.vasp,data_shared/oxide/structures/POSCAR-JVASP-16002.vasp,data_shared/oxide/manifests/pool.csv,2971,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2972,JVASP-105591,JVASP-105591,oxide,train,NbVO4,-2.57648,,,False,,,,0,POSCAR-JVASP-105591.vasp,data_shared/oxide/structures/POSCAR-JVASP-105591.vasp,data_shared/oxide/manifests/pool.csv,2972,6,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2973,JVASP-103937,JVASP-103937,oxide,train,ZnH20C12O4,-0.34583,,,False,,,,0,POSCAR-JVASP-103937.vasp,data_shared/oxide/structures/POSCAR-JVASP-103937.vasp,data_shared/oxide/manifests/pool.csv,2973,37,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2974,JVASP-106731,JVASP-106731,oxide,train,SrNdCoO4,-2.64213,,,False,,,,0,POSCAR-JVASP-106731.vasp,data_shared/oxide/structures/POSCAR-JVASP-106731.vasp,data_shared/oxide/manifests/pool.csv,2974,7,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2975,JVASP-107174,JVASP-107174,oxide,train,CuPbO3,-0.68249,,,False,,,,0,POSCAR-JVASP-107174.vasp,data_shared/oxide/structures/POSCAR-JVASP-107174.vasp,data_shared/oxide/manifests/pool.csv,2975,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2976,JVASP-4128,JVASP-4128,oxide,train,AcBrO,-3.19838,,,False,,,,0,POSCAR-JVASP-4128.vasp,data_shared/oxide/structures/POSCAR-JVASP-4128.vasp,data_shared/oxide/manifests/pool.csv,2976,6,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2977,JVASP-101872,JVASP-101872,oxide,train,SnH6C4O4,-0.57702,,,False,,,,0,POSCAR-JVASP-101872.vasp,data_shared/oxide/structures/POSCAR-JVASP-101872.vasp,data_shared/oxide/manifests/pool.csv,2977,15,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2978,JVASP-106894,JVASP-106894,oxide,train,LiMnOF2,-2.47055,,,False,,,,0,POSCAR-JVASP-106894.vasp,data_shared/oxide/structures/POSCAR-JVASP-106894.vasp,data_shared/oxide/manifests/pool.csv,2978,10,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2979,JVASP-106784,JVASP-106784,oxide,train,LiCo2O3,-1.31191,,,False,,,,0,POSCAR-JVASP-106784.vasp,data_shared/oxide/structures/POSCAR-JVASP-106784.vasp,data_shared/oxide/manifests/pool.csv,2979,6,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2980,JVASP-101641,JVASP-101641,oxide,train,RbTlO,-1.11919,,,False,,,,0,POSCAR-JVASP-101641.vasp,data_shared/oxide/structures/POSCAR-JVASP-101641.vasp,data_shared/oxide/manifests/pool.csv,2980,6,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2981,JVASP-101917,JVASP-101917,oxide,train,ZnH12C8O4,-0.44633,,,False,,,,0,POSCAR-JVASP-101917.vasp,data_shared/oxide/structures/POSCAR-JVASP-101917.vasp,data_shared/oxide/manifests/pool.csv,2981,25,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2982,JVASP-44055,JVASP-44055,oxide,train,VOF2,-2.81705,,,False,,,,0,POSCAR-JVASP-44055.vasp,data_shared/oxide/structures/POSCAR-JVASP-44055.vasp,data_shared/oxide/manifests/pool.csv,2982,24,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2983,JVASP-43896,JVASP-43896,oxide,train,Na3CoO3,-1.41122,,,False,,,,0,POSCAR-JVASP-43896.vasp,data_shared/oxide/structures/POSCAR-JVASP-43896.vasp,data_shared/oxide/manifests/pool.csv,2983,28,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2984,JVASP-104732,JVASP-104732,oxide,train,KTiO2F,-3.04407,,,False,,,,0,POSCAR-JVASP-104732.vasp,data_shared/oxide/structures/POSCAR-JVASP-104732.vasp,data_shared/oxide/manifests/pool.csv,2984,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2985,JVASP-104909,JVASP-104909,oxide,train,TiOF2,-3.32659,,,False,,,,0,POSCAR-JVASP-104909.vasp,data_shared/oxide/structures/POSCAR-JVASP-104909.vasp,data_shared/oxide/manifests/pool.csv,2985,4,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2986,JVASP-104153,JVASP-104153,oxide,train,H4C4SO,-0.09262,,,False,,,,0,POSCAR-JVASP-104153.vasp,data_shared/oxide/structures/POSCAR-JVASP-104153.vasp,data_shared/oxide/manifests/pool.csv,2986,20,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2987,JVASP-50383,JVASP-50383,oxide,train,Li3Nb6O11,-2.42722,,,False,,,,0,POSCAR-JVASP-50383.vasp,data_shared/oxide/structures/POSCAR-JVASP-50383.vasp,data_shared/oxide/manifests/pool.csv,2987,20,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2988,JVASP-101815,JVASP-101815,oxide,train,H6C10S2O,-0.00595,,,False,,,,0,POSCAR-JVASP-101815.vasp,data_shared/oxide/structures/POSCAR-JVASP-101815.vasp,data_shared/oxide/manifests/pool.csv,2988,19,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2989,JVASP-104543,JVASP-104543,oxide,train,LiTiV2O6,-2.66625,,,False,,,,0,POSCAR-JVASP-104543.vasp,data_shared/oxide/structures/POSCAR-JVASP-104543.vasp,data_shared/oxide/manifests/pool.csv,2989,10,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2990,JVASP-106732,JVASP-106732,oxide,train,SrLaGaO4,-2.98787,,,False,,,,0,POSCAR-JVASP-106732.vasp,data_shared/oxide/structures/POSCAR-JVASP-106732.vasp,data_shared/oxide/manifests/pool.csv,2990,7,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2991,JVASP-16003,JVASP-16003,oxide,train,Al2O,-0.05395,,,False,,,,0,POSCAR-JVASP-16003.vasp,data_shared/oxide/structures/POSCAR-JVASP-16003.vasp,data_shared/oxide/manifests/pool.csv,2991,3,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2992,JVASP-42193,JVASP-42193,oxide,train,Mn3O5F,-1.93582,,,False,,,,0,POSCAR-JVASP-42193.vasp,data_shared/oxide/structures/POSCAR-JVASP-42193.vasp,data_shared/oxide/manifests/pool.csv,2992,18,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2993,JVASP-49808,JVASP-49808,oxide,train,LuAlO3,-3.6076,,,False,,,,0,POSCAR-JVASP-49808.vasp,data_shared/oxide/structures/POSCAR-JVASP-49808.vasp,data_shared/oxide/manifests/pool.csv,2993,10,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2994,JVASP-102429,JVASP-102429,oxide,train,CaNiO2,-2.08452,,,False,,,,0,POSCAR-JVASP-102429.vasp,data_shared/oxide/structures/POSCAR-JVASP-102429.vasp,data_shared/oxide/manifests/pool.csv,2994,4,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2995,JVASP-103876,JVASP-103876,oxide,train,SnH12C7O6,-0.58373,,,False,,,,0,POSCAR-JVASP-103876.vasp,data_shared/oxide/structures/POSCAR-JVASP-103876.vasp,data_shared/oxide/manifests/pool.csv,2995,26,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2996,JVASP-101873,JVASP-101873,oxide,train,SnH14C8O4,-0.38983,,,False,,,,0,POSCAR-JVASP-101873.vasp,data_shared/oxide/structures/POSCAR-JVASP-101873.vasp,data_shared/oxide/manifests/pool.csv,2996,27,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2997,JVASP-106468,JVASP-106468,oxide,train,CuPb2O2F2,-1.39469,,,False,,,,0,POSCAR-JVASP-106468.vasp,data_shared/oxide/structures/POSCAR-JVASP-106468.vasp,data_shared/oxide/manifests/pool.csv,2997,7,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2998,JVASP-2475,JVASP-2475,oxide,train,K2HgO2,-1.17244,,,False,,,,0,POSCAR-JVASP-2475.vasp,data_shared/oxide/structures/POSCAR-JVASP-2475.vasp,data_shared/oxide/manifests/pool.csv,2998,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,2999,JVASP-102829,JVASP-102829,oxide,train,SmFeAsO,-1.90313,,,False,,,,0,POSCAR-JVASP-102829.vasp,data_shared/oxide/structures/POSCAR-JVASP-102829.vasp,data_shared/oxide/manifests/pool.csv,2999,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3000,JVASP-103938,JVASP-103938,oxide,train,MgH2C3O4,-1.23044,,,False,,,,0,POSCAR-JVASP-103938.vasp,data_shared/oxide/structures/POSCAR-JVASP-103938.vasp,data_shared/oxide/manifests/pool.csv,3000,20,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3001,JVASP-101816,JVASP-101816,oxide,train,H8C12SO,-0.00979,,,False,,,,0,POSCAR-JVASP-101816.vasp,data_shared/oxide/structures/POSCAR-JVASP-101816.vasp,data_shared/oxide/manifests/pool.csv,3001,22,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3002,JVASP-101956,JVASP-101956,oxide,train,CdH10C7O4,-0.45722,,,False,,,,0,POSCAR-JVASP-101956.vasp,data_shared/oxide/structures/POSCAR-JVASP-101956.vasp,data_shared/oxide/manifests/pool.csv,3002,22,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3003,JVASP-16004,JVASP-16004,oxide,train,AlO,-1.41631,,,False,,,,0,POSCAR-JVASP-16004.vasp,data_shared/oxide/structures/POSCAR-JVASP-16004.vasp,data_shared/oxide/manifests/pool.csv,3003,2,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3004,JVASP-42470,JVASP-42470,oxide,train,CrCuO2,-1.57738,,,False,,,,0,POSCAR-JVASP-42470.vasp,data_shared/oxide/structures/POSCAR-JVASP-42470.vasp,data_shared/oxide/manifests/pool.csv,3004,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3005,JVASP-57319,JVASP-57319,oxide,train,Ba2YFe3O8,-2.3592,,,False,,,,0,POSCAR-JVASP-57319.vasp,data_shared/oxide/structures/POSCAR-JVASP-57319.vasp,data_shared/oxide/manifests/pool.csv,3005,14,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3006,JVASP-18436,JVASP-18436,oxide,train,ZrTi2O,-1.17763,,,False,,,,0,POSCAR-JVASP-18436.vasp,data_shared/oxide/structures/POSCAR-JVASP-18436.vasp,data_shared/oxide/manifests/pool.csv,3006,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3007,JVASP-5212,JVASP-5212,oxide,train,CS2NClO2,-0.33462,,,False,,,,0,POSCAR-JVASP-5212.vasp,data_shared/oxide/structures/POSCAR-JVASP-5212.vasp,data_shared/oxide/manifests/pool.csv,3007,28,True,False,True,all_oxide_pool,,,,,
oxide_reference_pool,3008,JVASP-106842,JVASP-106842,oxide,train,BaSrHf2O6,-3.6602,,,False,,,,0,POSCAR-JVASP-106842.vasp,data_shared/oxide/structures/POSCAR-JVASP-106842.vasp,data_shared/oxide/manifests/pool.csv,3008,10,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3009,JVASP-103810,JVASP-103810,oxide,train,H7C8NO,-0.11275,,,False,,,,0,POSCAR-JVASP-103810.vasp,data_shared/oxide/structures/POSCAR-JVASP-103810.vasp,data_shared/oxide/manifests/pool.csv,3009,34,True,False,True,all_oxide_pool,,,,,
oxide_reference_pool,3010,JVASP-106953,JVASP-106953,oxide,train,KDyO3,-2.10227,,,False,,,,0,POSCAR-JVASP-106953.vasp,data_shared/oxide/structures/POSCAR-JVASP-106953.vasp,data_shared/oxide/manifests/pool.csv,3010,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3011,JVASP-106469,JVASP-106469,oxide,train,TaTiO4,-3.08122,,,False,,,,0,POSCAR-JVASP-106469.vasp,data_shared/oxide/structures/POSCAR-JVASP-106469.vasp,data_shared/oxide/manifests/pool.csv,3011,6,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3012,JVASP-101918,JVASP-101918,oxide,train,ZnH12C8O4,-0.44626,,,False,,,,0,POSCAR-JVASP-101918.vasp,data_shared/oxide/structures/POSCAR-JVASP-101918.vasp,data_shared/oxide/manifests/pool.csv,3012,25,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3013,JVASP-12910,JVASP-12910,oxide,train,SrH4O3,-1.60199,,,False,,,,0,POSCAR-JVASP-12910.vasp,data_shared/oxide/structures/POSCAR-JVASP-12910.vasp,data_shared/oxide/manifests/pool.csv,3013,16,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3014,JVASP-44478,JVASP-44478,oxide,train,Li2Mn3SnO8,-1.95377,,,False,,,,0,POSCAR-JVASP-44478.vasp,data_shared/oxide/structures/POSCAR-JVASP-44478.vasp,data_shared/oxide/manifests/pool.csv,3014,28,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3015,JVASP-101817,JVASP-101817,oxide,train,H10C14O,-0.04214,,,False,,,,0,POSCAR-JVASP-101817.vasp,data_shared/oxide/structures/POSCAR-JVASP-101817.vasp,data_shared/oxide/manifests/pool.csv,3015,25,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3016,JVASP-101874,JVASP-101874,oxide,train,SnH22C12O4,-0.31014,,,False,,,,0,POSCAR-JVASP-101874.vasp,data_shared/oxide/structures/POSCAR-JVASP-101874.vasp,data_shared/oxide/manifests/pool.csv,3016,39,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3017,JVASP-102571,JVASP-102571,oxide,train,YbSnO3,-2.38433,,,False,,,,0,POSCAR-JVASP-102571.vasp,data_shared/oxide/structures/POSCAR-JVASP-102571.vasp,data_shared/oxide/manifests/pool.csv,3017,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3018,JVASP-50834,JVASP-50834,oxide,train,CeTh3O8,-4.04805,,,False,,,,0,POSCAR-JVASP-50834.vasp,data_shared/oxide/structures/POSCAR-JVASP-50834.vasp,data_shared/oxide/manifests/pool.csv,3018,12,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3019,JVASP-1195,JVASP-1195,oxide,train,ZnO,-1.59197,,,False,,,,0,POSCAR-JVASP-1195.vasp,data_shared/oxide/structures/POSCAR-JVASP-1195.vasp,data_shared/oxide/manifests/pool.csv,3019,4,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3020,JVASP-49753,JVASP-49753,oxide,train,HoHO2,-2.8022,,,False,,,,0,POSCAR-JVASP-49753.vasp,data_shared/oxide/structures/POSCAR-JVASP-49753.vasp,data_shared/oxide/manifests/pool.csv,3020,16,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3021,JVASP-52279,JVASP-52279,oxide,train,Bi2OF4,-2.3256,,,False,,,,0,POSCAR-JVASP-52279.vasp,data_shared/oxide/structures/POSCAR-JVASP-52279.vasp,data_shared/oxide/manifests/pool.csv,3021,14,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3022,JVASP-1546,JVASP-1546,oxide,train,RbErO2,-3.00308,,,False,,,,0,POSCAR-JVASP-1546.vasp,data_shared/oxide/structures/POSCAR-JVASP-1546.vasp,data_shared/oxide/manifests/pool.csv,3022,4,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3023,JVASP-102830,JVASP-102830,oxide,train,CoH2O2,-0.84271,,,False,,,,0,POSCAR-JVASP-102830.vasp,data_shared/oxide/structures/POSCAR-JVASP-102830.vasp,data_shared/oxide/manifests/pool.csv,3023,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3024,JVASP-43897,JVASP-43897,oxide,train,Mn6O7F5,-2.046,,,False,,,,0,POSCAR-JVASP-43897.vasp,data_shared/oxide/structures/POSCAR-JVASP-43897.vasp,data_shared/oxide/manifests/pool.csv,3024,18,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3025,JVASP-28390,JVASP-28390,oxide,train,K2Mg2Si2O7,-2.80058,,,False,,,,0,POSCAR-JVASP-28390.vasp,data_shared/oxide/structures/POSCAR-JVASP-28390.vasp,data_shared/oxide/manifests/pool.csv,3025,13,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3026,JVASP-101819,JVASP-101819,oxide,train,H6C7SO,-0.05873,,,False,,,,0,POSCAR-JVASP-101819.vasp,data_shared/oxide/structures/POSCAR-JVASP-101819.vasp,data_shared/oxide/manifests/pool.csv,3026,15,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,3027,JVASP-57375,JVASP-57375,oxide,train,BaSrFe4O8,-1.38986,,,False,,,,0,POSCAR-JVASP-57375.vasp,data_shared/oxide/structures/POSCAR-JVASP-57375.vasp,data_shared/oxide/manifests/pool.csv,3027,14,True,False,False,all_oxide_pool,,,,,
