material_id,family,split,formula,target_formation_energy_peratom,pretrained_prediction,absolute_error,filename,structure_path,source_manifest,n_atoms,is_oxide,is_nitride,is_oxynitride
JVASP-30464,oxide,train,TlI3O9,-0.43018,-0.43410933017730713,0.003929330177307122,POSCAR-JVASP-30464.vasp,data_shared/oxide/structures/POSCAR-JVASP-30464.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
JVASP-45864,oxide,train,Li3Fe2Ni2O8,-1.55351,-1.551048755645752,0.0024612443542479934,POSCAR-JVASP-45864.vasp,data_shared/oxide/structures/POSCAR-JVASP-45864.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
JVASP-59285,oxide,train,MgSiO3,-3.01144,-3.0129482746124268,0.0015082746124268631,POSCAR-JVASP-59285.vasp,data_shared/oxide/structures/POSCAR-JVASP-59285.vasp,data_shared/oxide/manifests/pool.csv,40,True,False,False
JVASP-45078,oxide,train,Na3MnPCO7,-2.02659,-2.0243477821350098,0.002242217864990348,POSCAR-JVASP-45078.vasp,data_shared/oxide/structures/POSCAR-JVASP-45078.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
JVASP-46243,oxide,train,Li4Cr3GaO8,-2.20862,-2.211426019668579,0.002806019668579296,POSCAR-JVASP-46243.vasp,data_shared/oxide/structures/POSCAR-JVASP-46243.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-44434,oxide,train,NaVSiCO7,-2.15631,-2.1566247940063477,0.00031479400634770727,POSCAR-JVASP-44434.vasp,data_shared/oxide/structures/POSCAR-JVASP-44434.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-46246,oxide,train,Li2AlNiO4,-2.08991,-2.0847017765045166,0.005208223495483555,POSCAR-JVASP-46246.vasp,data_shared/oxide/structures/POSCAR-JVASP-46246.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-11687,oxide,train,Fe2P2O7,-1.84029,-1.8468091487884521,0.006519148788452167,POSCAR-JVASP-11687.vasp,data_shared/oxide/structures/POSCAR-JVASP-11687.vasp,data_shared/oxide/manifests/pool.csv,11,True,False,False
JVASP-45275,oxide,train,TbB3O6,-2.94464,-2.945563554763794,0.0009235547637937991,POSCAR-JVASP-45275.vasp,data_shared/oxide/structures/POSCAR-JVASP-45275.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-47105,oxide,train,LiMnPO4,-2.19183,-2.1860601902008057,0.005769809799194281,POSCAR-JVASP-47105.vasp,data_shared/oxide/structures/POSCAR-JVASP-47105.vasp,data_shared/oxide/manifests/pool.csv,7,True,False,False
JVASP-59250,oxide,train,Ho2Ti2O7,-3.59314,-3.59074068069458,0.0023993193054199224,POSCAR-JVASP-59250.vasp,data_shared/oxide/structures/POSCAR-JVASP-59250.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-46014,oxide,train,TmHO2,-2.83714,-2.841020107269287,0.003880107269286892,POSCAR-JVASP-46014.vasp,data_shared/oxide/structures/POSCAR-JVASP-46014.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-34409,oxide,train,Yb4Cl6O,-2.83614,-2.841393232345581,0.005253232345581171,POSCAR-JVASP-34409.vasp,data_shared/oxide/structures/POSCAR-JVASP-34409.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-9851,oxide,train,Ca2AlCrO5,-2.98915,-2.993436336517334,0.004286336517334011,POSCAR-JVASP-9851.vasp,data_shared/oxide/structures/POSCAR-JVASP-9851.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-45241,oxide,train,LiNiSnO4,-1.56196,-1.564156174659729,0.002196174659728989,POSCAR-JVASP-45241.vasp,data_shared/oxide/structures/POSCAR-JVASP-45241.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-55939,oxide,train,K4Zr5O12,-3.18126,-3.1877708435058594,0.006510843505859398,POSCAR-JVASP-55939.vasp,data_shared/oxide/structures/POSCAR-JVASP-55939.vasp,data_shared/oxide/manifests/pool.csv,21,True,False,False
JVASP-44446,oxide,train,Li2Mn3CuO8,-1.80145,-1.8052716255187988,0.0038216255187988324,POSCAR-JVASP-44446.vasp,data_shared/oxide/structures/POSCAR-JVASP-44446.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-59247,oxide,train,TaHO3,-2.3215,-2.3122143745422363,0.009285625457763569,POSCAR-JVASP-59247.vasp,data_shared/oxide/structures/POSCAR-JVASP-59247.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-55719,oxide,train,Li2H2SeO5,-1.37393,-1.3699978590011597,0.003932140998840428,POSCAR-JVASP-55719.vasp,data_shared/oxide/structures/POSCAR-JVASP-55719.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-44453,oxide,train,Li2FeSiCO7,-1.963,-1.9635915756225586,0.0005915756225585156,POSCAR-JVASP-44453.vasp,data_shared/oxide/structures/POSCAR-JVASP-44453.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-30186,oxide,train,TiSnO3,-2.52332,-2.5197339057922363,0.0035860942077636793,POSCAR-JVASP-30186.vasp,data_shared/oxide/structures/POSCAR-JVASP-30186.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-44457,oxide,train,Na3MnSiCO7,-2.11614,-2.114535093307495,0.0016049066925050148,POSCAR-JVASP-44457.vasp,data_shared/oxide/structures/POSCAR-JVASP-44457.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
JVASP-59313,oxide,train,Ca3Al2Si3O12,-3.27872,-3.2784910202026367,0.000228979797363138,POSCAR-JVASP-59313.vasp,data_shared/oxide/structures/POSCAR-JVASP-59313.vasp,data_shared/oxide/manifests/pool.csv,80,True,False,False
JVASP-44460,oxide,train,LiCrO2,-2.2306,-2.2332992553710938,0.002699255371093834,POSCAR-JVASP-44460.vasp,data_shared/oxide/structures/POSCAR-JVASP-44460.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-44701,oxide,train,Li3MnO3,-2.02069,-2.0190939903259277,0.0015960096740723628,POSCAR-JVASP-44701.vasp,data_shared/oxide/structures/POSCAR-JVASP-44701.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-46370,oxide,train,V2Si2O7,-2.61004,-2.6079447269439697,0.002095273056030411,POSCAR-JVASP-46370.vasp,data_shared/oxide/structures/POSCAR-JVASP-46370.vasp,data_shared/oxide/manifests/pool.csv,11,True,False,False
JVASP-44521,oxide,train,Na3SiSbCO7,-2.02647,-2.0285723209381104,0.002102320938110136,POSCAR-JVASP-44521.vasp,data_shared/oxide/structures/POSCAR-JVASP-44521.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
JVASP-34668,oxide,train,K3SO4F,-2.21426,-2.2149581909179688,0.000698190917968855,POSCAR-JVASP-34668.vasp,data_shared/oxide/structures/POSCAR-JVASP-34668.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-44642,oxide,train,Li2MnSnO4,-1.7192,-1.7103904485702515,0.008809551429748597,POSCAR-JVASP-44642.vasp,data_shared/oxide/structures/POSCAR-JVASP-44642.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
JVASP-11474,oxide,train,CrNiO4,-1.55003,-1.5482521057128906,0.001777894287109394,POSCAR-JVASP-11474.vasp,data_shared/oxide/structures/POSCAR-JVASP-11474.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-13380,oxide,train,Rb2CdO2,-1.2861,-1.2802207469940186,0.005879253005981466,POSCAR-JVASP-13380.vasp,data_shared/oxide/structures/POSCAR-JVASP-13380.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-27720,oxide,train,SbPO5,-1.78716,-1.7864234447479248,0.0007365552520752772,POSCAR-JVASP-27720.vasp,data_shared/oxide/structures/POSCAR-JVASP-27720.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-44349,oxide,train,Tm2TeO6,-2.76345,-2.7673768997192383,0.003926899719238097,POSCAR-JVASP-44349.vasp,data_shared/oxide/structures/POSCAR-JVASP-44349.vasp,data_shared/oxide/manifests/pool.csv,27,True,False,False
JVASP-44648,oxide,train,K2VPCO7,-2.13204,-2.1355350017547607,0.003495001754760807,POSCAR-JVASP-44648.vasp,data_shared/oxide/structures/POSCAR-JVASP-44648.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-40484,oxide,train,Tb3SbO7,-3.18366,-3.179612159729004,0.00404784027099625,POSCAR-JVASP-40484.vasp,data_shared/oxide/structures/POSCAR-JVASP-40484.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-106886,oxide,train,NaMnO2,-1.81514,-1.8205235004425049,0.005383500442504907,POSCAR-JVASP-106886.vasp,data_shared/oxide/structures/POSCAR-JVASP-106886.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
JVASP-44710,oxide,train,Li2MnFeO4,-1.9024,-1.9020562171936035,0.0003437828063965753,POSCAR-JVASP-44710.vasp,data_shared/oxide/structures/POSCAR-JVASP-44710.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
JVASP-9923,oxide,train,SnO2,-1.44773,-1.4380204677581787,0.00970953224182125,POSCAR-JVASP-9923.vasp,data_shared/oxide/structures/POSCAR-JVASP-9923.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-12709,oxide,train,NiO2,-0.80898,-0.8033794164657593,0.005600583534240755,POSCAR-JVASP-12709.vasp,data_shared/oxide/structures/POSCAR-JVASP-12709.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-55698,oxide,train,MgTeH12O9,-1.20894,-1.2099609375,0.0010209375000000964,POSCAR-JVASP-55698.vasp,data_shared/oxide/structures/POSCAR-JVASP-55698.vasp,data_shared/oxide/manifests/pool.csv,23,True,False,False
JVASP-9678,oxide,train,NdTaO4,-3.44331,-3.450171947479248,0.006861947479248176,POSCAR-JVASP-9678.vasp,data_shared/oxide/structures/POSCAR-JVASP-9678.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-55696,oxide,train,LiHSeO3,-1.31034,-1.308005928993225,0.0023340710067749626,POSCAR-JVASP-55696.vasp,data_shared/oxide/structures/POSCAR-JVASP-55696.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-18329,oxide,train,TiClO,-2.46178,-2.461066484451294,0.000713515548706134,POSCAR-JVASP-18329.vasp,data_shared/oxide/structures/POSCAR-JVASP-18329.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-44526,oxide,train,Na3CuCSO7,-1.60887,-1.6046714782714844,0.004198521728515647,POSCAR-JVASP-44526.vasp,data_shared/oxide/structures/POSCAR-JVASP-44526.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
JVASP-9759,oxide,train,NaTaGeO5,-2.44986,-2.452406167984009,0.0025461679840086404,POSCAR-JVASP-9759.vasp,data_shared/oxide/structures/POSCAR-JVASP-9759.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-9677,oxide,train,PrNbO4,-3.26079,-3.271320104598999,0.010530104598998946,POSCAR-JVASP-9677.vasp,data_shared/oxide/structures/POSCAR-JVASP-9677.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-44649,oxide,train,LiZnFe4O8,-1.44198,-1.4409183263778687,0.0010616736221313872,POSCAR-JVASP-44649.vasp,data_shared/oxide/structures/POSCAR-JVASP-44649.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-9840,oxide,train,Si2MoO6,-2.48508,-2.4851560592651367,7.605926513676309e-05,POSCAR-JVASP-9840.vasp,data_shared/oxide/structures/POSCAR-JVASP-9840.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-12487,oxide,train,KAs4BrO6,-1.39331,-1.3938463926315308,0.0005363926315307133,POSCAR-JVASP-12487.vasp,data_shared/oxide/structures/POSCAR-JVASP-12487.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-36758,oxide,train,CdAgO2,-0.67938,-0.6814267635345459,0.0020467635345459145,POSCAR-JVASP-36758.vasp,data_shared/oxide/structures/POSCAR-JVASP-36758.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
JVASP-43039,oxide,train,Li3CrSiCO7,-2.25231,-2.25077486038208,0.0015351396179199561,POSCAR-JVASP-43039.vasp,data_shared/oxide/structures/POSCAR-JVASP-43039.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
JVASP-43400,oxide,train,Ba2Ti6N2O11,-3.01542,-3.0126442909240723,0.0027757090759279457,POSCAR-JVASP-43400.vasp,data_shared/oxide/structures/POSCAR-JVASP-43400.vasp,data_shared/oxide/manifests/pool.csv,21,True,False,True
JVASP-10056,oxide,train,ZnCo2O4,-1.19179,-1.1865265369415283,0.005263463058471585,POSCAR-JVASP-10056.vasp,data_shared/oxide/structures/POSCAR-JVASP-10056.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-46022,oxide,train,Lu3AlO6,-3.79093,-3.7979347705841064,0.007004770584106534,POSCAR-JVASP-46022.vasp,data_shared/oxide/structures/POSCAR-JVASP-46022.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-11471,oxide,train,Mn2P2O7,-2.06058,-2.0624794960021973,0.0018994960021974094,POSCAR-JVASP-11471.vasp,data_shared/oxide/structures/POSCAR-JVASP-11471.vasp,data_shared/oxide/manifests/pool.csv,11,True,False,False
JVASP-44217,oxide,train,CeW2O8,-2.68817,-2.610304832458496,0.07786516754150385,POSCAR-JVASP-44217.vasp,data_shared/oxide/structures/POSCAR-JVASP-44217.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-48220,oxide,train,Li4Cr5O10,-2.21918,-2.221001148223877,0.0018211482238768006,POSCAR-JVASP-48220.vasp,data_shared/oxide/structures/POSCAR-JVASP-48220.vasp,data_shared/oxide/manifests/pool.csv,19,True,False,False
JVASP-45907,oxide,train,Zn3Ni7O10,-0.90258,-0.8974795937538147,0.005100406246185352,POSCAR-JVASP-45907.vasp,data_shared/oxide/structures/POSCAR-JVASP-45907.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-11724,oxide,train,NaVO2F2,-2.73868,-2.741481065750122,0.002801065750122067,POSCAR-JVASP-11724.vasp,data_shared/oxide/structures/POSCAR-JVASP-11724.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-45909,oxide,train,Li2Ti4VO8,-2.81689,-2.8189902305603027,0.0021002305603028404,POSCAR-JVASP-45909.vasp,data_shared/oxide/structures/POSCAR-JVASP-45909.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
JVASP-44667,oxide,train,Li2Mn3FeO8,-1.9514,-1.9602538347244263,0.008853834724426246,POSCAR-JVASP-44667.vasp,data_shared/oxide/structures/POSCAR-JVASP-44667.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-44354,oxide,train,Li4VGa3O8,-2.18869,-2.1942033767700195,0.005513376770019729,POSCAR-JVASP-44354.vasp,data_shared/oxide/structures/POSCAR-JVASP-44354.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-9294,oxide,train,BaZnBi4O8,-1.38696,-1.38450288772583,0.0024571122741698925,POSCAR-JVASP-9294.vasp,data_shared/oxide/structures/POSCAR-JVASP-9294.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-49995,oxide,train,Ce2SeO2,-3.12312,-3.122284412384033,0.0008355876159669151,POSCAR-JVASP-49995.vasp,data_shared/oxide/structures/POSCAR-JVASP-49995.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-46044,oxide,train,KNdO2,-2.84497,-2.848729133605957,0.0037591336059570324,POSCAR-JVASP-46044.vasp,data_shared/oxide/structures/POSCAR-JVASP-46044.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
JVASP-42929,oxide,train,Co3O2F4,-1.57857,-1.5798511505126953,0.0012811505126952838,POSCAR-JVASP-42929.vasp,data_shared/oxide/structures/POSCAR-JVASP-42929.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-12706,oxide,train,YMo3O8,-2.46592,-2.4667439460754395,0.0008239460754393413,POSCAR-JVASP-12706.vasp,data_shared/oxide/structures/POSCAR-JVASP-12706.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-21255,oxide,train,CaGa2O4,-2.41175,-2.4081194400787354,0.003630559921264709,POSCAR-JVASP-21255.vasp,data_shared/oxide/structures/POSCAR-JVASP-21255.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-55660,oxide,train,Sb4Cl2O5,-1.36022,-1.357933759689331,0.00228624031066893,POSCAR-JVASP-55660.vasp,data_shared/oxide/structures/POSCAR-JVASP-55660.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-55658,oxide,train,NbBiO4,-2.2225,-2.220651626586914,0.0018483734130860796,POSCAR-JVASP-55658.vasp,data_shared/oxide/structures/POSCAR-JVASP-55658.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-43067,oxide,train,Li2VO2,-1.88997,-1.8911550045013428,0.0011850045013428456,POSCAR-JVASP-43067.vasp,data_shared/oxide/structures/POSCAR-JVASP-43067.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-5752,oxide,train,TlSbO3,-1.35497,-1.3598768711090088,0.004906871109008781,POSCAR-JVASP-5752.vasp,data_shared/oxide/structures/POSCAR-JVASP-5752.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-48228,oxide,train,LiCoSiO4,-2.13272,-2.133568048477173,0.0008480484771729024,POSCAR-JVASP-48228.vasp,data_shared/oxide/structures/POSCAR-JVASP-48228.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-36770,oxide,train,TlAuO2,-0.50741,-0.4982340335845947,0.009175966415405301,POSCAR-JVASP-36770.vasp,data_shared/oxide/structures/POSCAR-JVASP-36770.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
JVASP-12218,oxide,train,Ag2MoO4,-1.30874,-1.3055716753005981,0.00316832469940187,POSCAR-JVASP-12218.vasp,data_shared/oxide/structures/POSCAR-JVASP-12218.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-9214,oxide,train,Ba2YV3O7,-2.71598,-2.718600034713745,0.0026200347137450564,POSCAR-JVASP-9214.vasp,data_shared/oxide/structures/POSCAR-JVASP-9214.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-45084,oxide,train,Li3Mn4VO8,-1.95895,-1.9542768001556396,0.004673199844360321,POSCAR-JVASP-45084.vasp,data_shared/oxide/structures/POSCAR-JVASP-45084.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-44681,oxide,train,LiMn3CrO8,-1.95146,-1.9543726444244385,0.002912644424438504,POSCAR-JVASP-44681.vasp,data_shared/oxide/structures/POSCAR-JVASP-44681.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-46460,oxide,train,LiMn3Ni2O8,-1.51205,-1.5140931606292725,0.002043160629272567,POSCAR-JVASP-46460.vasp,data_shared/oxide/structures/POSCAR-JVASP-46460.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-44774,oxide,train,Li4Mn3FeB4O12,-2.13051,-2.1345162391662598,0.00400623916625964,POSCAR-JVASP-44774.vasp,data_shared/oxide/structures/POSCAR-JVASP-44774.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-42808,oxide,train,Mn3O2F4,-2.19326,-2.197011947631836,0.00375194763183595,POSCAR-JVASP-42808.vasp,data_shared/oxide/structures/POSCAR-JVASP-42808.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-88713,oxide,train,NaV2O4,-2.46807,-2.4716732501983643,0.0036032501983642717,POSCAR-JVASP-88713.vasp,data_shared/oxide/structures/POSCAR-JVASP-88713.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-47766,oxide,train,LiCrSiO4,-2.51221,-2.5183181762695312,0.006108176269531196,POSCAR-JVASP-47766.vasp,data_shared/oxide/structures/POSCAR-JVASP-47766.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-46461,oxide,train,Li2CrFeO4,-1.97877,-1.9797087907791138,0.0009387907791138517,POSCAR-JVASP-46461.vasp,data_shared/oxide/structures/POSCAR-JVASP-46461.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-10076,oxide,train,Al2O3,-3.29678,-3.2995691299438477,0.0027891299438476125,POSCAR-JVASP-10076.vasp,data_shared/oxide/structures/POSCAR-JVASP-10076.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-49945,oxide,train,ScCu2O4,-1.63168,-1.6340935230255127,0.002413523025512676,POSCAR-JVASP-49945.vasp,data_shared/oxide/structures/POSCAR-JVASP-49945.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-46176,oxide,train,HfCrO3,-2.75654,-2.762235164642334,0.005695164642333772,POSCAR-JVASP-46176.vasp,data_shared/oxide/structures/POSCAR-JVASP-46176.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-44783,oxide,train,Li4Ti2V3Cr3O16,-2.55123,-2.558149814605713,0.006919814605713004,POSCAR-JVASP-44783.vasp,data_shared/oxide/structures/POSCAR-JVASP-44783.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-44747,oxide,train,Li4MgCo3O8,-1.86903,-1.871196985244751,0.0021669852447510074,POSCAR-JVASP-44747.vasp,data_shared/oxide/structures/POSCAR-JVASP-44747.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-12216,oxide,train,Li2NiO2,-1.51564,-1.5211372375488281,0.005497237548828027,POSCAR-JVASP-12216.vasp,data_shared/oxide/structures/POSCAR-JVASP-12216.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-59268,oxide,train,Tm2Ti2O7,-3.60373,-3.59775447845459,0.005975521545410256,POSCAR-JVASP-59268.vasp,data_shared/oxide/structures/POSCAR-JVASP-59268.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-44754,oxide,train,LiMnCuO4,-1.52983,-1.5304086208343506,0.0005786208343505628,POSCAR-JVASP-44754.vasp,data_shared/oxide/structures/POSCAR-JVASP-44754.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-9674,oxide,train,K3TaO8,-1.61258,-1.6083853244781494,0.004194675521850488,POSCAR-JVASP-9674.vasp,data_shared/oxide/structures/POSCAR-JVASP-9674.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-46392,oxide,train,CoBiO4,-0.98827,-0.9892916083335876,0.0010216083335876647,POSCAR-JVASP-46392.vasp,data_shared/oxide/structures/POSCAR-JVASP-46392.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-44252,oxide,train,V4O5F7,-2.76568,-2.766749382019043,0.0010693820190428305,POSCAR-JVASP-44252.vasp,data_shared/oxide/structures/POSCAR-JVASP-44252.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-11669,oxide,train,Na2WO4,-2.32485,-2.3243117332458496,0.0005382667541504738,POSCAR-JVASP-11669.vasp,data_shared/oxide/structures/POSCAR-JVASP-11669.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-30193,oxide,train,SmIO,-2.78217,-2.787370204925537,0.0052002049255372995,POSCAR-JVASP-30193.vasp,data_shared/oxide/structures/POSCAR-JVASP-30193.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-12703,oxide,train,ScMo3O8,-2.43172,-2.432056427001953,0.0003364270019532434,POSCAR-JVASP-12703.vasp,data_shared/oxide/structures/POSCAR-JVASP-12703.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-51673,oxide,train,SrH2O3,-1.54303,-1.5396521091461182,0.0033778908538817376,POSCAR-JVASP-51673.vasp,data_shared/oxide/structures/POSCAR-JVASP-51673.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-30194,oxide,train,TmBrO,-3.14043,-3.1459884643554688,0.005558464355468917,POSCAR-JVASP-30194.vasp,data_shared/oxide/structures/POSCAR-JVASP-30194.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-53178,oxide,train,CuAs2Pb6Cl7O6,-1.25434,-1.2482483386993408,0.00609166130065919,POSCAR-JVASP-53178.vasp,data_shared/oxide/structures/POSCAR-JVASP-53178.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-51719,oxide,train,KPH2SO3,-1.55918,-1.5636374950408936,0.004457495040893544,POSCAR-JVASP-51719.vasp,data_shared/oxide/structures/POSCAR-JVASP-51719.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
JVASP-10073,oxide,train,InBO3,-2.20675,-2.2071094512939453,0.00035945129394532316,POSCAR-JVASP-10073.vasp,data_shared/oxide/structures/POSCAR-JVASP-10073.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-42992,oxide,train,Li2FeO2,-1.71681,-1.715883731842041,0.0009262681579589316,POSCAR-JVASP-42992.vasp,data_shared/oxide/structures/POSCAR-JVASP-42992.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-42994,oxide,train,LiVCrO4,-2.3677,-2.36873197555542,0.001031975555419784,POSCAR-JVASP-42994.vasp,data_shared/oxide/structures/POSCAR-JVASP-42994.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-44760,oxide,train,Te3WO12,-1.21405,-1.2046467065811157,0.009403293418884351,POSCAR-JVASP-44760.vasp,data_shared/oxide/structures/POSCAR-JVASP-44760.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-12374,oxide,train,MgTePb2O6,-1.61944,-1.6179468631744385,0.001493136825561514,POSCAR-JVASP-12374.vasp,data_shared/oxide/structures/POSCAR-JVASP-12374.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-44787,oxide,train,LiFe3O2F6,-1.99841,-2.0028467178344727,0.004436717834472637,POSCAR-JVASP-44787.vasp,data_shared/oxide/structures/POSCAR-JVASP-44787.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-44788,oxide,train,LiCo6O7,-0.93071,-0.9257178902626038,0.0049921097373962775,POSCAR-JVASP-44788.vasp,data_shared/oxide/structures/POSCAR-JVASP-44788.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-10261,oxide,train,Li8CeO6,-2.36435,-2.36649751663208,0.0021475166320801264,POSCAR-JVASP-10261.vasp,data_shared/oxide/structures/POSCAR-JVASP-10261.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
JVASP-55245,oxide,train,NdTaO4,-3.43399,-3.4340717792510986,8.17792510985349e-05,POSCAR-JVASP-55245.vasp,data_shared/oxide/structures/POSCAR-JVASP-55245.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-12348,oxide,train,Sr2PbO4,-2.29071,-2.2904324531555176,0.0002775468444822238,POSCAR-JVASP-12348.vasp,data_shared/oxide/structures/POSCAR-JVASP-12348.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-12779,oxide,train,Rb2In4O7,-1.69916,-1.6954667568206787,0.0036932431793212928,POSCAR-JVASP-12779.vasp,data_shared/oxide/structures/POSCAR-JVASP-12779.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
