material_id,family,split,formula,target_formation_energy_peratom,pretrained_prediction,absolute_error,filename,structure_path,source_manifest,n_atoms,is_oxide,is_nitride,is_oxynitride
JVASP-93262,oxide,train,LaGaO3,-2.86099,-2.8466176986694336,0.01437230133056655,POSCAR-JVASP-93262.vasp,data_shared/oxide/structures/POSCAR-JVASP-93262.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-106120,oxide,train,CaNdCoO4,-2.64552,-2.6484298706054688,0.0029098706054688783,POSCAR-JVASP-106120.vasp,data_shared/oxide/structures/POSCAR-JVASP-106120.vasp,data_shared/oxide/manifests/pool.csv,7,True,False,False
JVASP-90899,oxide,train,KSi2BO6,-2.78032,-2.778635025024414,0.0016849749755860621,POSCAR-JVASP-90899.vasp,data_shared/oxide/structures/POSCAR-JVASP-90899.vasp,data_shared/oxide/manifests/pool.csv,40,True,False,False
JVASP-86020,oxide,train,Fe2PO5,-1.73244,-1.7406237125396729,0.008183712539672872,POSCAR-JVASP-86020.vasp,data_shared/oxide/structures/POSCAR-JVASP-86020.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-93816,oxide,train,LiTiS2O2,-1.15079,-1.1603829860687256,0.009592986068725606,POSCAR-JVASP-93816.vasp,data_shared/oxide/structures/POSCAR-JVASP-93816.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-42794,oxide,train,Li4VCr3O8,-2.28658,-2.294645309448242,0.008065309448242353,POSCAR-JVASP-42794.vasp,data_shared/oxide/structures/POSCAR-JVASP-42794.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-85708,oxide,train,K2CoH4Se2O10,-1.10727,-1.1006911993026733,0.006578800697326637,POSCAR-JVASP-85708.vasp,data_shared/oxide/structures/POSCAR-JVASP-85708.vasp,data_shared/oxide/manifests/pool.csv,19,True,False,False
JVASP-48445,oxide,train,MnOF,-2.11271,-2.1189868450164795,0.006276845016479626,POSCAR-JVASP-48445.vasp,data_shared/oxide/structures/POSCAR-JVASP-48445.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-43818,oxide,train,Li2Fe2OF6,-2.40039,-2.4075207710266113,0.0071307710266115265,POSCAR-JVASP-43818.vasp,data_shared/oxide/structures/POSCAR-JVASP-43818.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-85664,oxide,train,KH3C2O3,-1.02674,-1.0292937755584717,0.0025537755584716937,POSCAR-JVASP-85664.vasp,data_shared/oxide/structures/POSCAR-JVASP-85664.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-49960,oxide,train,SmAsO4,-2.47376,-2.4777956008911133,0.004035600891113322,POSCAR-JVASP-49960.vasp,data_shared/oxide/structures/POSCAR-JVASP-49960.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-87181,oxide,train,CuAs2O4,-1.08465,-1.0822761058807373,0.0023738941192625873,POSCAR-JVASP-87181.vasp,data_shared/oxide/structures/POSCAR-JVASP-87181.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-86022,oxide,train,Cr2AgBiO8,-1.60568,-1.6050888299942017,0.000591170005798336,POSCAR-JVASP-86022.vasp,data_shared/oxide/structures/POSCAR-JVASP-86022.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-42289,oxide,train,Fe4O7F,-1.49276,-1.495908498764038,0.003148498764037999,POSCAR-JVASP-42289.vasp,data_shared/oxide/structures/POSCAR-JVASP-42289.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-91330,oxide,train,Cr3B7BrO13,-2.26387,-2.270139455795288,0.006269455795288259,POSCAR-JVASP-91330.vasp,data_shared/oxide/structures/POSCAR-JVASP-91330.vasp,data_shared/oxide/manifests/pool.csv,48,True,False,False
JVASP-60771,oxide,train,CoO2,-0.98811,-0.9825090169906616,0.005600983009338423,POSCAR-JVASP-60771.vasp,data_shared/oxide/structures/POSCAR-JVASP-60771.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-106122,oxide,train,CaLaVFeO6,-2.77192,-2.769050121307373,0.0028698786926271147,POSCAR-JVASP-106122.vasp,data_shared/oxide/structures/POSCAR-JVASP-106122.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-60623,oxide,train,Ge3Sb2O9,-1.61248,-1.610417127609253,0.0020628723907469837,POSCAR-JVASP-60623.vasp,data_shared/oxide/structures/POSCAR-JVASP-60623.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-96481,oxide,train,Sc2Se3O9,-1.90334,-1.903556227684021,0.00021622768402096426,POSCAR-JVASP-96481.vasp,data_shared/oxide/structures/POSCAR-JVASP-96481.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-50361,oxide,train,TbTaO4,-3.49255,-3.49558162689209,0.0030316268920898004,POSCAR-JVASP-50361.vasp,data_shared/oxide/structures/POSCAR-JVASP-50361.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-95996,oxide,train,ZnH4N2O8,-0.7527,-0.7476614713668823,0.0050385286331177115,POSCAR-JVASP-95996.vasp,data_shared/oxide/structures/POSCAR-JVASP-95996.vasp,data_shared/oxide/manifests/pool.csv,30,True,False,True
JVASP-52797,oxide,train,Li2MoO3,-2.22503,-2.221451997756958,0.0035780022430418335,POSCAR-JVASP-52797.vasp,data_shared/oxide/structures/POSCAR-JVASP-52797.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-60626,oxide,train,P2O5,-2.00572,-2.0030524730682373,0.0026675269317628647,POSCAR-JVASP-60626.vasp,data_shared/oxide/structures/POSCAR-JVASP-60626.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-44010,oxide,train,Fe6O7F5,-1.66288,-1.6752407550811768,0.012360755081176844,POSCAR-JVASP-44010.vasp,data_shared/oxide/structures/POSCAR-JVASP-44010.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-86563,oxide,train,Sr2NiTeO6,-1.88455,-1.8836548328399658,0.0008951671600341271,POSCAR-JVASP-86563.vasp,data_shared/oxide/structures/POSCAR-JVASP-86563.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-48260,oxide,train,Li3Fe4O8,-1.60846,-1.6108169555664062,0.002356955566406249,POSCAR-JVASP-48260.vasp,data_shared/oxide/structures/POSCAR-JVASP-48260.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
JVASP-12016,oxide,train,PdSeO3,-0.66751,-0.6634012460708618,0.004108753929138231,POSCAR-JVASP-12016.vasp,data_shared/oxide/structures/POSCAR-JVASP-12016.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-28451,oxide,train,NbCl2O,-1.85085,-1.8603954315185547,0.009545431518554581,POSCAR-JVASP-28451.vasp,data_shared/oxide/structures/POSCAR-JVASP-28451.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
JVASP-48919,oxide,train,LiCo4O8,-1.22386,-1.2274415493011475,0.003581549301147513,POSCAR-JVASP-48919.vasp,data_shared/oxide/structures/POSCAR-JVASP-48919.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-85709,oxide,train,BaBiO3,-1.46224,-1.458435297012329,0.0038047029876708827,POSCAR-JVASP-85709.vasp,data_shared/oxide/structures/POSCAR-JVASP-85709.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-91475,oxide,train,KPO2F2,-2.58755,-2.5834531784057617,0.004096821594238076,POSCAR-JVASP-91475.vasp,data_shared/oxide/structures/POSCAR-JVASP-91475.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-96483,oxide,train,Ba2TiO4,-3.23742,-3.2383437156677246,0.0009237156677244229,POSCAR-JVASP-96483.vasp,data_shared/oxide/structures/POSCAR-JVASP-96483.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-48183,oxide,train,LiP2WO7,-2.118,-2.1185848712921143,0.000584871292114375,POSCAR-JVASP-48183.vasp,data_shared/oxide/structures/POSCAR-JVASP-48183.vasp,data_shared/oxide/manifests/pool.csv,11,True,False,False
JVASP-92515,oxide,train,Ho2SbO2,-2.91438,-2.918515205383301,0.004135205383300811,POSCAR-JVASP-92515.vasp,data_shared/oxide/structures/POSCAR-JVASP-92515.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-44296,oxide,train,Mn4O7F,-1.86716,-1.8669229745864868,0.00023702541351311446,POSCAR-JVASP-44296.vasp,data_shared/oxide/structures/POSCAR-JVASP-44296.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-91331,oxide,train,Fe3BO6,-1.67762,-1.683182954788208,0.005562954788208119,POSCAR-JVASP-91331.vasp,data_shared/oxide/structures/POSCAR-JVASP-91331.vasp,data_shared/oxide/manifests/pool.csv,40,True,False,False
JVASP-50873,oxide,train,Li2H2SeO5,-1.35589,-1.350610375404358,0.0052796245956421295,POSCAR-JVASP-50873.vasp,data_shared/oxide/structures/POSCAR-JVASP-50873.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-85546,oxide,train,LiNiO2,-0.67338,-0.6655454635620117,0.00783453643798826,POSCAR-JVASP-85546.vasp,data_shared/oxide/structures/POSCAR-JVASP-85546.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-42798,oxide,train,Mn3O2F4,-2.16036,-2.163825035095215,0.0034650350952150077,POSCAR-JVASP-42798.vasp,data_shared/oxide/structures/POSCAR-JVASP-42798.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-92598,oxide,train,LaMnO3,-2.83404,-2.8412833213806152,0.007243321380615342,POSCAR-JVASP-92598.vasp,data_shared/oxide/structures/POSCAR-JVASP-92598.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-86567,oxide,train,K3Pd2O4,-1.20513,-1.1976261138916016,0.007503886108398472,POSCAR-JVASP-86567.vasp,data_shared/oxide/structures/POSCAR-JVASP-86567.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-92267,oxide,train,HgIrO3,-0.28355,-0.2782476544380188,0.005302345561981225,POSCAR-JVASP-92267.vasp,data_shared/oxide/structures/POSCAR-JVASP-92267.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-87186,oxide,train,TmFeO3,-2.67336,-2.676020383834839,0.0026603838348386866,POSCAR-JVASP-87186.vasp,data_shared/oxide/structures/POSCAR-JVASP-87186.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-105892,oxide,train,Ba2NdTaO6,-3.33939,-3.336348533630371,0.0030414663696287647,POSCAR-JVASP-105892.vasp,data_shared/oxide/structures/POSCAR-JVASP-105892.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-43819,oxide,train,Mn2OF3,-2.25079,-2.257969856262207,0.007179856262207185,POSCAR-JVASP-43819.vasp,data_shared/oxide/structures/POSCAR-JVASP-43819.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-44621,oxide,train,Li5Mn3Nb2O10,-2.16312,-2.164217472076416,0.0010974720764158619,POSCAR-JVASP-44621.vasp,data_shared/oxide/structures/POSCAR-JVASP-44621.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-60632,oxide,train,Mg3Si2H4O9,-2.37886,-2.387086868286133,0.008226868286132838,POSCAR-JVASP-60632.vasp,data_shared/oxide/structures/POSCAR-JVASP-60632.vasp,data_shared/oxide/manifests/pool.csv,36,True,False,False
JVASP-96492,oxide,train,Mg2SiO4,-3.0196,-3.017618417739868,0.0019815822601318978,POSCAR-JVASP-96492.vasp,data_shared/oxide/structures/POSCAR-JVASP-96492.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-93429,oxide,train,LiHO,-1.6446,-1.6488311290740967,0.004231129074096618,POSCAR-JVASP-93429.vasp,data_shared/oxide/structures/POSCAR-JVASP-93429.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-96042,oxide,train,CaRh2O4,-1.64948,-1.6482923030853271,0.0011876969146729088,POSCAR-JVASP-96042.vasp,data_shared/oxide/structures/POSCAR-JVASP-96042.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-91332,oxide,train,FeNi2BO5,-1.41997,-1.4158543348312378,0.0041156651687621615,POSCAR-JVASP-91332.vasp,data_shared/oxide/structures/POSCAR-JVASP-91332.vasp,data_shared/oxide/manifests/pool.csv,36,True,False,False
JVASP-60633,oxide,train,ZnH2SeO4,-1.09482,-1.0922759771347046,0.0025440228652953145,POSCAR-JVASP-60633.vasp,data_shared/oxide/structures/POSCAR-JVASP-60633.vasp,data_shared/oxide/manifests/pool.csv,32,True,False,False
JVASP-92451,oxide,train,NiO2,-0.43177,-0.42311280965805054,0.00865719034194945,POSCAR-JVASP-92451.vasp,data_shared/oxide/structures/POSCAR-JVASP-92451.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-50711,oxide,train,LiCuPO4,-1.87298,-1.8704802989959717,0.0024997010040284096,POSCAR-JVASP-50711.vasp,data_shared/oxide/structures/POSCAR-JVASP-50711.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-50362,oxide,train,BaNa4O3,-1.65869,-1.6613565683364868,0.0026665683364868187,POSCAR-JVASP-50362.vasp,data_shared/oxide/structures/POSCAR-JVASP-50362.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-42291,oxide,train,Co3OF5,-1.65783,-1.6558539867401123,0.00197601325988761,POSCAR-JVASP-42291.vasp,data_shared/oxide/structures/POSCAR-JVASP-42291.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-42538,oxide,train,Ta2CrNO5,-2.45311,-2.452284812927246,0.00082518707275403,POSCAR-JVASP-42538.vasp,data_shared/oxide/structures/POSCAR-JVASP-42538.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,True
JVASP-48261,oxide,train,Li3Fe3O8,-1.69049,-1.697826623916626,0.007336623916625928,POSCAR-JVASP-48261.vasp,data_shared/oxide/structures/POSCAR-JVASP-48261.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-92741,oxide,train,NClO3,1.36231,1.362635612487793,0.00032561248779305885,POSCAR-JVASP-92741.vasp,data_shared/oxide/structures/POSCAR-JVASP-92741.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,True
JVASP-92516,oxide,train,CeAlO3,-3.48824,-3.498443603515625,0.010203603515625215,POSCAR-JVASP-92516.vasp,data_shared/oxide/structures/POSCAR-JVASP-92516.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-91476,oxide,train,NaI3O8,-0.62531,-0.6248728036880493,0.00043719631195071607,POSCAR-JVASP-91476.vasp,data_shared/oxide/structures/POSCAR-JVASP-91476.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-49961,oxide,train,Cu3OF5,-1.39654,-1.3906724452972412,0.005867554702758682,POSCAR-JVASP-49961.vasp,data_shared/oxide/structures/POSCAR-JVASP-49961.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-16190,oxide,train,NdGaO3,-1.37145,-1.3572874069213867,0.01416259307861334,POSCAR-JVASP-16190.vasp,data_shared/oxide/structures/POSCAR-JVASP-16190.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-85547,oxide,train,CaUO4,-3.49558,-3.5013065338134766,0.005726533813476653,POSCAR-JVASP-85547.vasp,data_shared/oxide/structures/POSCAR-JVASP-85547.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-52803,oxide,train,NaCaFe2Si4O12,-2.56964,-2.567713737487793,0.0019262625122071775,POSCAR-JVASP-52803.vasp,data_shared/oxide/structures/POSCAR-JVASP-52803.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-96498,oxide,train,CaMn7O12,-1.98455,-1.9911699295043945,0.006619929504394495,POSCAR-JVASP-96498.vasp,data_shared/oxide/structures/POSCAR-JVASP-96498.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-87187,oxide,train,RbFeP2O7,-2.14447,-2.140929698944092,0.0035403010559083015,POSCAR-JVASP-87187.vasp,data_shared/oxide/structures/POSCAR-JVASP-87187.vasp,data_shared/oxide/manifests/pool.csv,44,True,False,False
JVASP-92452,oxide,train,CoO2,-0.99136,-0.9822573661804199,0.009102633819580097,POSCAR-JVASP-92452.vasp,data_shared/oxide/structures/POSCAR-JVASP-92452.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-48920,oxide,train,LiV2OF5,-2.94332,-2.9518022537231445,0.008482253723144595,POSCAR-JVASP-48920.vasp,data_shared/oxide/structures/POSCAR-JVASP-48920.vasp,data_shared/oxide/manifests/pool.csv,27,True,False,False
JVASP-95478,oxide,train,Ba3ZrRu2O9,-2.55363,-2.5519282817840576,0.0017017182159424493,POSCAR-JVASP-95478.vasp,data_shared/oxide/structures/POSCAR-JVASP-95478.vasp,data_shared/oxide/manifests/pool.csv,30,True,False,False
JVASP-92387,oxide,train,TlIO3,-0.42852,-0.4289027750492096,0.0003827750492095827,POSCAR-JVASP-92387.vasp,data_shared/oxide/structures/POSCAR-JVASP-92387.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-91416,oxide,train,Mn2O3,-1.76745,-1.766676425933838,0.0007735740661620749,POSCAR-JVASP-91416.vasp,data_shared/oxide/structures/POSCAR-JVASP-91416.vasp,data_shared/oxide/manifests/pool.csv,40,True,False,False
JVASP-91257,oxide,train,BaDyCo4O7,-1.79929,-1.7914432287216187,0.007846771278381404,POSCAR-JVASP-91257.vasp,data_shared/oxide/structures/POSCAR-JVASP-91257.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
JVASP-105695,oxide,train,Li2FeCoO4,-1.64848,-1.641973614692688,0.006506385307311957,POSCAR-JVASP-105695.vasp,data_shared/oxide/structures/POSCAR-JVASP-105695.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
JVASP-85550,oxide,train,RbCdH2I3O,-0.99033,-0.996115505695343,0.005785505695342974,POSCAR-JVASP-85550.vasp,data_shared/oxide/structures/POSCAR-JVASP-85550.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-99055,oxide,train,RbPO3,-2.37281,-2.3767666816711426,0.003956681671142714,POSCAR-JVASP-99055.vasp,data_shared/oxide/structures/POSCAR-JVASP-99055.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-94867,oxide,train,Sm4Bi2O,-1.37245,-1.374281406402588,0.0018314064025879428,POSCAR-JVASP-94867.vasp,data_shared/oxide/structures/POSCAR-JVASP-94867.vasp,data_shared/oxide/manifests/pool.csv,7,True,False,False
JVASP-95674,oxide,train,Li8CoO6,-1.87872,-1.8771390914916992,0.0015809085083007268,POSCAR-JVASP-95674.vasp,data_shared/oxide/structures/POSCAR-JVASP-95674.vasp,data_shared/oxide/manifests/pool.csv,30,True,False,False
JVASP-44017,oxide,train,Fe6O7F5,-1.65558,-1.6553434133529663,0.000236586647033743,POSCAR-JVASP-44017.vasp,data_shared/oxide/structures/POSCAR-JVASP-44017.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-92600,oxide,train,KMoO3,-2.29671,-2.2982959747314453,0.0015859747314452832,POSCAR-JVASP-92600.vasp,data_shared/oxide/structures/POSCAR-JVASP-92600.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-48458,oxide,train,Mn3OF5,-2.28814,-2.294631004333496,0.006491004333496253,POSCAR-JVASP-48458.vasp,data_shared/oxide/structures/POSCAR-JVASP-48458.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-96044,oxide,train,CdWO4,-2.09302,-2.096806526184082,0.0037865261840819286,POSCAR-JVASP-96044.vasp,data_shared/oxide/structures/POSCAR-JVASP-96044.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-85711,oxide,train,LiAlPHO5,-2.50626,-2.5082221031188965,0.00196210311889633,POSCAR-JVASP-85711.vasp,data_shared/oxide/structures/POSCAR-JVASP-85711.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-42800,oxide,train,Na3NiO2,-1.19847,-1.1986347436904907,0.0001647436904907984,POSCAR-JVASP-42800.vasp,data_shared/oxide/structures/POSCAR-JVASP-42800.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-92388,oxide,train,OsO4,-1.0031,-0.9956119060516357,0.0074880939483643605,POSCAR-JVASP-92388.vasp,data_shared/oxide/structures/POSCAR-JVASP-92388.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-87188,oxide,train,Fe2PO5,-1.6692,-1.6686789989471436,0.0005210010528564624,POSCAR-JVASP-87188.vasp,data_shared/oxide/structures/POSCAR-JVASP-87188.vasp,data_shared/oxide/manifests/pool.csv,32,True,False,False
JVASP-53095,oxide,train,NaLiZnP2O7,-2.28872,-2.2907638549804688,0.0020438549804686623,POSCAR-JVASP-53095.vasp,data_shared/oxide/structures/POSCAR-JVASP-53095.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-91417,oxide,train,Ba2NdRuO6,-2.60273,-2.602233648300171,0.0004963516998293116,POSCAR-JVASP-91417.vasp,data_shared/oxide/structures/POSCAR-JVASP-91417.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-94967,oxide,train,Ca2TiO4,-3.32935,-3.335890531539917,0.006540531539917183,POSCAR-JVASP-94967.vasp,data_shared/oxide/structures/POSCAR-JVASP-94967.vasp,data_shared/oxide/manifests/pool.csv,7,True,False,False
JVASP-95480,oxide,train,Rb6Si10O23,-2.72513,-2.7257986068725586,0.0006686068725585415,POSCAR-JVASP-95480.vasp,data_shared/oxide/structures/POSCAR-JVASP-95480.vasp,data_shared/oxide/manifests/pool.csv,39,True,False,False
JVASP-95201,oxide,train,BaNd2Ti3O10,-3.46612,-3.4753177165985107,0.009197716598510652,POSCAR-JVASP-95201.vasp,data_shared/oxide/structures/POSCAR-JVASP-95201.vasp,data_shared/oxide/manifests/pool.csv,32,True,False,False
JVASP-95350,oxide,train,Sn2Bi2O7,-1.63495,-1.6369900703430176,0.0020400703430176748,POSCAR-JVASP-95350.vasp,data_shared/oxide/structures/POSCAR-JVASP-95350.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-91478,oxide,train,NaIO3,-1.01351,-1.017337679862976,0.0038276798629761632,POSCAR-JVASP-91478.vasp,data_shared/oxide/structures/POSCAR-JVASP-91478.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-99237,oxide,train,CaAl2Si2H4O10,-2.51874,-2.5192770957946777,0.0005370957946775334,POSCAR-JVASP-99237.vasp,data_shared/oxide/structures/POSCAR-JVASP-99237.vasp,data_shared/oxide/manifests/pool.csv,38,True,False,False
JVASP-99058,oxide,train,NaNbO3,-2.61975,-2.619950532913208,0.00020053291320820676,POSCAR-JVASP-99058.vasp,data_shared/oxide/structures/POSCAR-JVASP-99058.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-48262,oxide,train,Li2Fe3O6,-1.69715,-1.7013540267944336,0.004204026794433657,POSCAR-JVASP-48262.vasp,data_shared/oxide/structures/POSCAR-JVASP-48262.vasp,data_shared/oxide/manifests/pool.csv,11,True,False,False
JVASP-91335,oxide,train,Te6Cl2O11,-1.06549,-1.0635015964508057,0.001988403549194384,POSCAR-JVASP-91335.vasp,data_shared/oxide/structures/POSCAR-JVASP-91335.vasp,data_shared/oxide/manifests/pool.csv,38,True,False,False
JVASP-96502,oxide,train,Yb2SO2,-2.22276,-2.218301296234131,0.00445870376586921,POSCAR-JVASP-96502.vasp,data_shared/oxide/structures/POSCAR-JVASP-96502.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-42295,oxide,train,Li2Cr3CuO8,-1.91524,-1.9130176305770874,0.002222369422912651,POSCAR-JVASP-42295.vasp,data_shared/oxide/structures/POSCAR-JVASP-42295.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-93368,oxide,train,NbO,-2.12139,-2.121978282928467,0.00058828292846691,POSCAR-JVASP-93368.vasp,data_shared/oxide/structures/POSCAR-JVASP-93368.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-96050,oxide,train,TbCoO3,-2.53071,-2.5347533226013184,0.004043322601318344,POSCAR-JVASP-96050.vasp,data_shared/oxide/structures/POSCAR-JVASP-96050.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-95675,oxide,train,BaTi4O9,-3.29814,-3.298617362976074,0.00047736297607414713,POSCAR-JVASP-95675.vasp,data_shared/oxide/structures/POSCAR-JVASP-95675.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-94968,oxide,train,BaHo2O4,-2.9188,-2.91568922996521,0.0031107700347901,POSCAR-JVASP-94968.vasp,data_shared/oxide/structures/POSCAR-JVASP-94968.vasp,data_shared/oxide/manifests/pool.csv,7,True,False,False
JVASP-87189,oxide,train,SrFe3P4O14,-2.13643,-2.1406874656677246,0.00425746566772478,POSCAR-JVASP-87189.vasp,data_shared/oxide/structures/POSCAR-JVASP-87189.vasp,data_shared/oxide/manifests/pool.csv,44,True,False,False
JVASP-85552,oxide,train,UO2F2,-3.25271,-3.2489147186279297,0.0037952813720703027,POSCAR-JVASP-85552.vasp,data_shared/oxide/structures/POSCAR-JVASP-85552.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-52810,oxide,train,KMn4O8,-1.63695,-1.6329948902130127,0.00395510978698721,POSCAR-JVASP-52810.vasp,data_shared/oxide/structures/POSCAR-JVASP-52810.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-92454,oxide,train,CoO2,-0.98813,-0.9809366464614868,0.007193353538513136,POSCAR-JVASP-92454.vasp,data_shared/oxide/structures/POSCAR-JVASP-92454.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-95353,oxide,train,K2BaCoN6O12,-0.92762,-0.9198778867721558,0.007742113227844238,POSCAR-JVASP-95353.vasp,data_shared/oxide/structures/POSCAR-JVASP-95353.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,True
JVASP-92601,oxide,train,LaCrO3,-2.95277,-2.9546399116516113,0.0018699116516112113,POSCAR-JVASP-92601.vasp,data_shared/oxide/structures/POSCAR-JVASP-92601.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-105696,oxide,train,FeO,-1.00407,-1.0027110576629639,0.0013589423370361509,POSCAR-JVASP-105696.vasp,data_shared/oxide/structures/POSCAR-JVASP-105696.vasp,data_shared/oxide/manifests/pool.csv,8,True,False,False
JVASP-43820,oxide,train,Li2CrP2O7,-2.24916,-2.24981689453125,0.0006568945312501739,POSCAR-JVASP-43820.vasp,data_shared/oxide/structures/POSCAR-JVASP-43820.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-96504,oxide,train,RbTaP2O8,-2.58079,-2.584307909011841,0.003517909011840903,POSCAR-JVASP-96504.vasp,data_shared/oxide/structures/POSCAR-JVASP-96504.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-95206,oxide,train,NaLiSO4,-1.96753,-1.9628267288208008,0.00470327117919922,POSCAR-JVASP-95206.vasp,data_shared/oxide/structures/POSCAR-JVASP-95206.vasp,data_shared/oxide/manifests/pool.csv,42,True,False,False
